"COD","DESCRICAO","EAN"
"1535528","BOMBONS LACTA SONHO VALSA 20G","78913547"
"1535528","BOMBONS LACTA SONHO VALSA 20G","78939301"
"1535552","CHOC BARRA ALPINO 35G                   ","7891000051955"
"1535560","CHOC GALAK 30G                          ","7891000428801"
"1535579","CHOC LACTA 25G AO LEITE                 ","7622300172251"
"1535579","CHOC LACTA 25G AO LEITE                 ","7622300517298"
"1537695","GOMA MASC MENTOS AQUA KISS PACIF 24,3G  ","7895144080673"
"1537733","DOCE POLLY TAMBAU GOIABADA CASCAO 600G  ","7896945400042"
"1537741","DOCE POLLY TAMBAU GOIABADA 600G         ","7896945400028"
"1537768","DOCE POLLY TAMBAU BANAIABA 600G         ","7896945400059"
"1537750","PASTILHA MENTOS POWER KISS ORANGE MIN 5G","78925618"
"1537784","PASTILHA MENTOS POWER KISS EXTRA MINT 5G","78925625"
"1537776","DOCE POLLY TAMBAU CAJUADA 600G          ","7896945400066"
"1537806","GOMA MASC MENTOS POWER GUM MORANGO 9G   ","78921764"
"1537849","GOMA MASC MENTOS POWER GUM MENTA 9G     ","78919396"
"1537830","DOCE POLLY LIMOEIRO 600G BANAIADA       ","7898162360154"
"1539981","BISC DOCE VIDA DIET MORANGO 120G        ","7896071001564"
"1539957","AGUA SANIT BRILUX BRANCA 2L             ","7896013100423"
"1540017","AGUA SANIT BRILUX BRANCA 5L             ","7896013100430"
"1539990","BISC WAFER LOWCUCAR ZERO CHOCOLATE 30G  ","7896292880009"
"1540025","AGUA SANIT BRILUX BRANCA 1L             ","7896013100386"
"1540025","AGUA SANIT BRILUX BRANCA 1L             ","47896013100384"
"1540041","BISC WAFER LOWCUCAR ZERO MORANGO 30G    ","7896292880016"
"1540050","AGUA SANIT CLORAL 1L                    ","7896013142065"
"1540076","AGUA SANIT LIMPA FACIL 1L               ","7898110850065"
"1540068","BISC WAFER DOCE VIDA DIET CHOC 115G     ","7896071004923"
"1540092","AGUA SANIT LIMPA FACIL 2L               ","7898110850072"
"1541943","DETERG PO OMO MULTIACAO TANQUINHO 500G  ","7891150000117"
"1541951","INSET AERO SBP MULTI INSET CITRONE 300ML","7891035024924"
"1541960","DETERG PO OMO MULTIACAO TRAD 500G       ","7891038001205"
"1541978","DETERG PO TIXAN YPE FLORES CORES CX 500G","7896098905807"
"1541994","DETERG PO TIXAN YPE FLOR RAD CX 500G    ","7896098905722"
"1541986","INSET AERO BAYGON MULTI INSETOS 285ML   ","7894650079171"
"1542001","DETERG PO INVICTO MACIEZ 500G           ","7898031171911"
"1542028","DETERG PO INVICTO LIMAO 500G            ","7898031171232"
"1542036","DETERG PO INVICTO FLORES BRASIL 500G    ","7898031172376"
"1535595","CHOC NESTLE CHARGE 40G                  ","7891000464908"
"1535617","CHOC CHOKITO 32G                        ","7891000462300"
"1535633","CHOC MOCA AO LEITE 38G                  ","7891000405703"
"1535676","CHOC SNICKERS CARAMELO C/ AMENDOIM 30G  ","7896423424645"
"1535684","CHOC LACTA LANCY 30G                    ","7896019611749"
"1535722","CHOC BATON GAROTO AO LEITE 16G","78912359"
"1535730","CHOC BATON GAROTO BCO 16G","78912366"
"1535790","BOMBOM FERRERO ROCHER 37,5G             ","78909434"
"1535820","CHOC SUFLAIR 30G                        ","7891000063064"
"1537865","DOCE POLLY LIMOEIRO 600G GOIABADA       ","7898162360086"
"1537881","DOCE POLLY LIMOEIRO 600G CAJUADA        ","7898162360147"
"1537890","DOCE POLLY LIMOEIRO 600G BANANADA       ","7898162360079"
"1537873","GOMA MASC MENTOS PURE 3 FRESH MINT 16,5G","78922303"
"1537911","DOCE POLLY PREDILECTA GOIABADA 600G     ","7896292300095"
"1537946","DOCE FUGINI 600G GOIABADA               ","7897517200053"
"1537954","DOCE POLLY VALE VERDE 600G GOIABADA     ","7897399610025"
"1537970","DOCE POLLY TAMBAU GOIABADA 300G         ","7896945400035"
"1537920","GOMA MASC MENTOS PURE 3 SPEARMINT 16,5G ","78922358"
"1540106","BISC WAFER DOCE VIDA DIET MORANGO 115G  ","7896071004916"
"1540114","AGUA SANIT FC AMARELA 2L                ","7897312401303"
"1540149","AGUA SANIT FC AMARELA 1L                ","7897312400603"
"1540157","AGUA SANIT QBOA 1L                      ","7896083800018"
"1540130","BISC WAFER SVILI ZERO CHOCOLATE 98G     ","7897670702500"
"1540165","ALVEJANTE BRILUX PERF FRESH 2L          ","7896013104858"
"1540181","ALVEJANTE BRILUX PERF FLORAL 2L         ","7896013104841"
"1540190","ALVEJANTE BRILUX PERF LAVANDA 2L        ","7896013101345"
"1540203","ALVEJANTE BRILUX PERF FRESH 1L          ","7896013102632"
"1542010","INSET AERO BAYGON ACAO TOT 300ML        ","7894650279229"
"1542044","DETERG PO SURF DIA NO PARQUE 500G       ","7891150008366"
"1542079","DETERG PO SURF CAM SOBRE PETALAS 500G   ","7891150008281"
"1542095","DETERG PO SURF BANHO BRANCURA 500G      ","7891150008335"
"1542052","CERA LIQ GRAND PRIX PRONTO BRILHO 200ML ","7894650100240"
"1542087","INSET AERO BAYGON MAX 300ML             ","7894650079157"
"1542109","DETERG PO MINUANO COCO 500G             ","7897664120037"
"1542125","DESODORIZ BOM AR FLORES/CAMPO 360ML     ","7891035534102"
"1542133","DETERG PO ROMA COCO 500G                ","7894650179017"
"1542141","INSET AERO FORT MULTI INSETICIDA 300ML  ","7891022851953"
"1535838","PIMENTA CHEIRO KENKO CONSERVA 80G       ","7896007832477"
"1535854","CHOC CONFETI LAKA BCO 80G               ","7891099353657"
"1535862","CHOC CONFETI LACTA AO LEITE 80G         ","7891099353640"
"1535870","BOMBONS RECH TWIX 30G                   ","7896423424379"
"1535897","CHOC TOBLERONE  BCO 100G                ","7614500010310"
"1535919","CHOC TOBLERONE ESCURO 100G              ","7614500010617"
"1535889","PIMENTA MALAGUETA KENKO CONSERVA 80G    ","7896007885343"
"1535927","CHOC TOBLERONE 100G AO LEITE            ","7614500010013"
"1535943","CHOC TOBLERONE AO LEITE 35G             ","76145759"
"1535935","AMAC CARNE MAGGI 120G                   ","7891000502303"
"1538004","DOCE POLLY PREDILECTA 300G GOIABADA     ","7896292300163"
"1538039","DOCE POLLY LIMOEIRO 300G GOIABADA       ","7898162360055"
"1538012","GOMA MASC MENTOS CUBE MENTA 14,4G       ","78923058"
"1538047","DOCE POLLY LIMOEIRO 300G BANANADA       ","7898162360062"
"1538055","GOMA MASC HAPPYDENT MENTA 1,35G         ","7895144059013"
"1538071","DOCE LATA PREDILECTA 600G GOIABADA      ","7896292330092"
"1538080","GOMA MASC HAPPYDENT ICE CHERRY 1,35G    ","7895144059037"
"1538101","DOCE LATA PREDILECTA 600G BANANADA      ","7896292322912"
"1538110","DOCE LATA PREDILECTA 600G GOIABADA LIGHT","7896292360051"
"1538136","DOCE LATA PREDILECTA 600G MARROM GLACE  ","7896292320093"
"1540220","ALVEJANTE BRILUX PERF FLORAL 1L         ","7896013102601"
"1540238","ALVEJANTE BRILUX MULTI 2L               ","7896013102588"
"1540246","ALVEJANTE BRILUX MULTIUSO 1L            ","7896013102342"
"1540254","ALVEJANTE BRILUX MULTI 500ML            ","7896013102335"
"1540289","ALVEJANTE BRILUX CORES 500ML            ","7896013102663"
"1540297","ALVEJANTE BRILUX CORES FRESH 500ML      ","7896013100256"
"1540262","GRANOLA KOBBER BANANA/MEL 250G          ","7891772142660"
"1540300","ALVEJANTE BRILUX BRANQUEADOR 500ML      ","7896013102717"
"1540319","GRANOLA KOBBER TRADIC C MEL 250G        ","7891772140598"
"1540343","GRANOLA KOBBER BANANA/MEL 500G          ","7891772144855"
"1542117","LAVE CAR AUTO FRAN 500ML                ","7898142514508"
"1542150","INSET AERO MAFU ACAO TOT 300ML          ","7894650079263"
"1542168","LAVA AUTO GRAND PRIX EXPRESS 500ML      ","7894650100806"
"1542176","INSET AERO DETEFON ACAO TOT 300ML       ","7891035651007"
"1542184","LAVA AUTO GRAND PRIX C/ CERA 200ML      ","7894650115480"
"1542206","LAVA AUTO V8 AUTOMOTIVO 500ML           ","7896183302511"
"1542206","LAVA AUTO V8 AUTOMOTIVO 500ML           ","7896183302528"
"1542192","INSET AERO MORTEIN MATA BARATAS 300ML   ","7891035612060"
"1542214","SILICONE LIQ CARNU CARRO 100ML          ","70612001221"
"1542214","SILICONE LIQ CARNU CARRO 100ML          ","7894650111017"
"1542230","SILICONE AUTOM V8 120ML                 ","7896183302504"
"1535951","CHOC SERENATA AMOR BALLS GAROTO 25G     ","7891008275001"
"1535978","AMAC CARNE TOQUE CHEF KITANO 120G       ","7891095156429"
"1535986","CHOC KINDER JOY MENINOS AZUL 20G        ","78602731"
"1535986","CHOC KINDER JOY MENINOS AZUL 20G        ","78940741"
"1535994","TEMP MAGGI FONDOR 120G                  ","7891000502105"
"1536001","CHOC KINDER CEREAL 21,5G                ","80759553"
"1536010","TEMP TOQUE CHEF GRELH/BIF/CHURR/ASS 120G","7891095156443"
"1536028","PACOCA DELICOCA 22G                     ","7896261401846"
"1536036","MOLHO HELLMANNS ORIG 3EM1 370G          ","7891234001313"
"1536052","CONF CHOC AO LEITE MMS TUBO 30G         ","7896423419276"
"1538144","GELEIA FUGINI MORANGO 230G SACHET       ","7897517204099"
"1538152","BARRA CEREAL RITTER BANAN/AVE/MEL 25G   ","7896104866054"
"1538160","GELEIA FUGINI UVA 230G SACHET           ","7897517204105"
"1538195","BARRA CER RITTER BROWNIE 25G","7896104865903"
"1538209","GELEIA FUGINI GOIABA 230G SACHET        ","7897517204082"
"1538217","BARRA CER RITTER CAPPUCCINO 25G         ","7896104866009"
"1538225","BARRA CER RITTER LIGHT NAPOLITANO 25G","7896104865804"
"1538233","BARRA CER RITTER LIGHT 25G CAIPIRINHA   ","7896104866078"
"1538250","BARRA CER RITTER LIGHT GOIABADA 25G     ","7896104866580"
"1540335","ALVEJANTE BRILHANTE UTILE 750ML         ","78907287"
"1540351","GRANOLA KOBBER TRADICIONAL 500G         ","7891772144824"
"1540360","ALVEJANTE VANISH WHITE 500ML            ","7891035040405"
"1540386","ALVEJANTE VANISH WHITE REFIL 500ML      ","7891035040436"
"1540386","ALVEJANTE VANISH WHITE REFIL 500ML      ","17891035040433"
"1540394","GRANOLA KOBBER LIGHT TRADICIONAL 1KG    ","7891772142691"
"1540416","GRANOLA KOBBER LIGHT CACAU 1KG          ","7891772144107"
"1540408","ALVEJANTE VANISH MAX 1,5L               ","7891035040504"
"1540424","ALVEJANTE VANISH MAX REFIL 500ML        ","7891035041006"
"1540424","ALVEJANTE VANISH MAX REFIL 500ML        ","17891035041003"
"1540440","ALVEJANTE VANISH PODER O2 LV550 PG450G  ","7891035040719"
"1542222","INSET AERO SBP MULTI INSET REFIL 250ML  ","7891035024917"
"1542257","SILICONE AUTOM AUTO FRAN 100ML          ","7898142512245"
"1542265","INSET AERO SBP MULTI INS CITRO REF 250ML","7891035024955"
"1542273","SUPERBRILHO GRAND PRIX UV 100ML         ","7894650003046"
"1542249","SABAO BARRA ACE NATURALS GLICERIN 5X200G","7501001318536"
"1542281","LIMPADOR V8 AUTO VIDROS 500ML           ","7896183302498"
"1542303","DESODORIZ BOM AR CITRUS REFIL 250ML     ","7891035539930"
"1542311","DESODORIZ BOM AR LAVANDA REFIL 250ML    ","7891035539947"
"1542290","SABAO BARRA ACE CRIST BRANQUEADOR 5X200G","7501001318512"
"1542338","SABAO BARRA ACE SOLUCAO ANIL 5X200G     ","7501001105457"
"1536060","MANTEIGA ITACOLOMY LT 200G              ","7896260700063"
"1536087","CHOC MM CHOCOLATE C/ AMENDOIM 25G       ","7896423421071"
"1536109","MANTEIGA ITACOLOMY LT 500G              ","7896260700070"
"1536117","CHOC MM CHOCOLATE AO LEITE 25G          ","7896423420074"
"1536168","GOMA MASC MENTOS PURE WINTERGREEN 10,5G ","78922259"
"1536133","FILTROS PAPEL PILAO 103 C/40            ","7896089030211"
"1536192","GOMA MASC MENTOS PURE MENTA FRES 10,5G  ","78922266"
"1536206","FILTROS PAPEL 3 CORACOES 103 C/30       ","7896005803721"
"1536206","FILTROS PAPEL 3 CORACOES 103 C/30       ","17896005803728"
"1536249","FILTROS PAPEL SANTA CLARA 103 C/30      ","7896224835794"
"1536249","FILTROS PAPEL SANTA CLARA 103 C/30      ","17896224835791"
"1536257","FILTROS PAPEL PILAO 102 C/40            ","7896089030204"
"1538284","DOCE LEITE GOSTOSURA 400G AMEIXA        ","7896121200381"
"1538314","DOCE LEITE GOSTOSURA 400G CHOCOLATE     ","7896121200442"
"1538330","DOCE LEITE DANNE 400G CHOCOLATE         ","7998202380217"
"1538365","DOCE LEITE DANNE 400G MORANGO           ","7998202380200"
"1538381","DOCE LEITE DANNE 400G CASTANHA          ","7898232080388"
"1538403","DOCE LEITE BETANIA 320G                 ","7898064010843"
"1538403","DOCE LEITE BETANIA 320G                 ","7898403780741"
