"COD","DESCRICAO","EAN"
"2021803","LEITE UHT ELEGE SEMIDESN 1L             ","7896079500168"
"2021820","BOLO PANEVITA CHOCOLATE 500G            ","7896280600534"
"2007584","CR TRAT DOVE DOR DURADOURA 350G         ","7891150015180"
"2007592","CR TRAT DOVE RESC COMPLETA 350G         ","7891150013827"
"2007592","CR TRAT DOVE RESC COMPLETA 350G         ","7891150015173"
"2007606","CR TRAT ELSEVE SOLAR 350G               ","7899026418851"
"2007614","CR TRAT ELSEVE ARGININA RESIST 300G     ","7899026465015"
"2007622","CR TRAT ELSEVE REP TOT 350G             ","7899026440197"
"2007630","CR TRAT ELSEVE COLOR VIVE 350G          ","7899026418844"
"2007649","CR TRAT ELSEVE LISO INTENSE 350G        ","7899026420120"
"2007657","CR TRAT ORIGEM OLEO DE ARGAN 1KG        ","7896085865954"
"2007665","CR TRAT FRUCTIS LISO ABSOLUTO 350G      ","7899026424760"
"2025477","PAO PLINOPAN HOT DOG 400G               ","7898322050109"
"2025485","PAO Q DELICIA ARABE 500G                ","7898060131382"
"2025493","BROA SERVEN PAN 80G                     ","7898244220475"
"2025507","PAO SERVEN PAN HAMBURGUER INT 250G      ","7898244220451"
"2025515","PAO SERVEN PAN HAMBURGAO GERG 400G      ","7898244220314"
"2025523","SUCO CITRUX PINK LEMONA PET 350ML       ","7898064011857"
"2025531","SUCO CITRUS ZERO ACER/LARANJA PET 330ML ","7896445470453"
"2025540","SUCO CITRUS ZERO FRUTAS CITRI PET 330ML ","7896445470477"
"2025558","SUCO CITRUS LARANJA TP 1L               ","7896445470712"
"2022931","SH AROMA CAMPO AROVITAN 300ML           ","7896009116179"
"2022940","COND CAPICILIN POS COLORACAO 250ML      ","7896522031461"
"2022974","COND CAPICILIN REDUTOR VOLUME 250ML     ","7896522023114"
"2022982","COND SEDA CITRICO CHA VERDE 350ML       ","7891037009585"
"2022958","COND MONANGE COTTON BLUE 350ML          ","7896094905450"
"2022966","SH MONANGE ANTI FRIZZ 350ML             ","7896094905412"
"2023008","SH FRUCTIS LISO 300ML                   ","7899026422353"
"2023016","CR PENT CAPICILIN CRESCE FORTE 350ML    ","7896522031140"
"2023024","CR PENT CAPICILIN CACHOS 300ML          ","7896522030181"
"2021838","BOLO PANEVITA BAUNILHA 500G             ","7896280600510"
"2021846","BOLO PANEVITA ABACAXI 500G              ","7896280600503"
"2021854","BOLO PANEVITA MARACUJA 500G             ","7896280600558"
"2021862","BOLO PANEVITA LARANJA 500G              ","7896280600541"
"2021870","BOLO PANEVITA COCO 500G                 ","7896280600565"
"2021889","BOLO PANEVITA FRUTAS 500G               ","7896280600527"
"2021927","CANUDINHO ENXUTINHA 200G                ","7897346900131"
