"COD","DESCRICAO","EAN"
"1769928","ALVEJANTE VANISH 1,5L GTS 300ML         ","7891035040474"
"1769936","IOG NAT ITAMBE NOLAC INT CP 170G        ","7896051128106"
"1769944","IOG NAT ITAMBE NOLAC DESN CP 170G       ","7896051128113"
"1769952","IOG ITAMBE GREG F VERM/MAR/TRAD BDJ 540G","7896051146414"
"1769960","IOG ITAMBE NOLAC GREGO ZERO BDJ 540G    ","7896051146407"
"1770152","PIPOCA MICRO ELMA CHIPS NATURAL 80G     ","7892840235147"
"1770160","BATATA FRITA SENSACOES PEITO PERU 90G   ","7892840246747"
"1771051","SACO BRINK FEST GELADINHO 4X22 C/100    ","7898064375188"
"1771060","SACOLA BRINK FEST PLASTICA FANTASIA C/8 ","7899077911721"
"1771078","REVISTA QUEIROZ DIVERSOS N9             ","7897763450455"
"1771078","REVISTA QUEIROZ DIVERSOS N9             ","7897823432933"
"1771124","ODORIZ GLADE AUTO CLEAN LINEN RF*269ML  ","7894650003176"
"1771132","ODORIZ GLADE AUTO OCEA OASI RF*269ML    ","7894650004197"
"1019120","FORNO MICROONDAS PHILCO PMS24 20L       ","3000010191207"
"1771183","ALIM PO SUPRA SOY S/LACT 300G           ","7893500026068"
"1771191","FRALDA CALCA MAMYPOKO AZUL JB M20       ","7898953823097"
"1771191","FRALDA CALCA MAMYPOKO AZUL JB M20       ","7898953823608"
"1771205","FRALDA CALCA MAMYPOKO AZUL JB XG15      ","7898953823110"
"1771205","FRALDA CALCA MAMYPOKO AZUL JB XG15      ","7898953823646"
"1771469","CUSCUZ MARATA 500G                      ","7898932426035"
"1771477","COLORIFICO SINHA 500G                   ","7892300030602"
"1771485","DES AERO NIVEA DRY IMPACT C/2 50%DESC   ","4005900075543"
"1771493","DES AERO NIVEA INVIS B WHIT C/2 50%DESC ","4005808552924"
"1771507","DES AERO NIVEA FEM DRY COMF C/2 50%DESC ","4005900075536"
"1771515","DES AERO NIVEA FEM INVIS WHI C/2 50%DESC","4005808552481"
"1019171","DESP ETIQUETA PRINT IV 61X40 VILAC 30M  ","3000010191719"
"1019180","ACESSO POINT D LINK DAP1360 300M        ","3000010191801"
"1771582","CERV DEVASSA ONE PILSEN LT 350ML        ","7898904771569"
"1772635","DES AERO REXONA MEN V8 C/2 40%DES       ","7891150039650"
"1772635","DES AERO REXONA MEN V8 C/2 40%DES       ","7891150043015"
"3263","GRAFITE FABER CASTELL POLY SUP 1.6 C/6  ","32600"
"3263","GRAFITE FABER CASTELL POLY SUP 1.6 C/6  ","3000000032633"
"1772643","CLIPES CLIPOM 6/0 ACO C/50              ","7898901135074"
"1772651","LAPISEIRA FABER CASTELL 0.5 GRIP METAL  ","7891360584032"
"1772660","CANETA HIDR MAKEMAIS CORES C/12         ","7897772607000"
"1772678","CALCULADORA HOOPSON CIENTIFICA PS-105C  ","6934237955069"
"1772686","GRAFITE CIS BIGFREE 0,5 2B              ","7896326908921"
"1772694","FITA DUREX EUROCEL 12MMX10M             ","7899320355258"
"1772708","PASTA YES C/ZIPER SLIDE REF1715         ","4713195026965"
"1770179","OVO PASCOA GAROTO AO LEITE 45G          ","7891008040159"
"1770187","OVO PASCOA SERENATA AMOR N12 130G       ","7891008003901"
"1770195","OVO PASCOA GAROTO JOLIE MALETA N15 150G ","7891008137972"
"1770209","OVO PASCOA GAROTO VINGADORES N15 150G   ","7891008137934"
"1770225","OVO PASCOA GAROTO LALALOOPSY N15 170G   ","7891008102222"
"1770233","BATATA FRITA RUFFLES EXTREME PEPPER 45G ","7892840245641"
"1771663","SAND HAVAIANAS SLIM RETRO BCO/VERM 39/0 ","7891266747500"
"1771671","SAND HAVAIANAS SLIM RETRO BCO/AZUL 33/4 ","7891266747371"
"1771680","SAND HAVAIANAS SLIM RETRO BCO/AZUL 35/6 ","7891266747388"
"1771213","FRALDA CALCA MAMYPOKO AZUL JB G17       ","7898953823103"
"1771213","FRALDA CALCA MAMYPOKO AZUL JB G17       ","7898953823622"
"1771221","ATIVA CACHOS UMIDILIZ BABY ROSA 150ML   ","7896279113403"
"1771230","COL INF TRA LA LA BABY HIDRATA 200ML    ","7896115703409"
"1771248","ESPONJA ACO ASSOLAN C/08 60G 10%DESC    ","7896098901090"
"1019147","SQUEEZE TAMPICO 500ML                   ","3000010191474"
"1019163","DESP BOTA SETE LEGUAS FLEX CANO CURT BCO","3000010191634"
"1771256","DESP FILME PVC FLUDMAC 38X9X100M        ","7898902774173"
"1771264","MICROONDAS CONSUL ESPELHADO 20L         ","7891129220430"
"1771272","FEIJAO CARIOCA GOSTOZZO 1KG             ","7896393401509"
"1771590","CERV DEVASSA NEGRA LN 355ML             ","7898904771033"
"1771787","SAND HAVAIANAS SLIM RETRO ROSA GUM 39/0 ","7891266747555"
"1771795","TORRADA FORTALEZA TRAD 160G             ","7891152327243"
"1771809","SAND HAVAIANAS COLOR AMAR NEON FLUO 39/0","7891266533158"
"1019198","MODEM ROTEADOR WI-FI D LINK DSL 2750    ","3000010191986"
"1019201","PEN DRIVE 32G KINGSTON DTIG4-I          ","3000010192013"
"1019210","PAD MOUSE VE                            ","3000010192105"
"1771825","ACUCAR CRISTAL OLHO DAGUA 1KG           ","7896725200114"
"1771825","ACUCAR CRISTAL OLHO DAGUA 1KG           ","7898994678014"
"1771833","OLEO COMP SINHA ALHO 500ML              ","7892300002418"
"1772716","PASTA YES C/ZIPER 29X22CM               ","4713195040350"
"1772805","OVO PASCOA NESTLE SURPRESA CARROS 150G  ","7891000107355"
"1772813","ASA FGO PERDIGAO CONG BDJ 1KG           ","7891515421014"
"1772880","FEIJAO PRETO BORDON COZIDO TEMP 300G    ","7899567209864"
"1772899","FEIJAO CARIOCA BORDON COZIDO TEMP 300G  ","7899567209857"
"1772902","BOLO BOLOBOM MILHO VERDE 330G           ","7898956954125"
"1772910","BOLO BOLOBOM CHOCOLATE 330G             ","7898956954132"
"1772929","BOLO BOLOBOM DUPLO LARANJA/LIMAO 500G   ","7898956954156"
"1772937","BOLO BOLOBOM LIGHT TRAD 430G            ","7898956954408"
"1771698","SAND HAVAIANAS SLIM RETRO BCO/AZUL 37/8 ","7891266747395"
"1771701","SAND HAVAIANAS SLIM RETRO BCO/AZUL 39/0 ","7891266747401"
"1771710","SAND HAVAIANAS SLIM RETRO BCO/ROSA 33/4 ","7891266747425"
"1771728","SAND HAVAIANAS SLIM RETRO BCO/ROSA 35/6 ","7891266747432"
"1771736","SAND HAVAIANAS SLIM RETRO BCO/ROSA 37/8 ","7891266747449"
"1771744","SAND HAVAIANAS SLIM RETRO BCO/ROSA 39/0 ","7891266747456"
"1771752","SAND HAVAIANAS SLIM RETRO ROSA GUM 33/4 ","7891266747524"
"1771760","SAND HAVAIANAS SLIM RETRO ROSA GUM 35/6 ","7891266747531"
"1771779","SAND HAVAIANAS SLIM RETRO ROSA GUM 37/8 ","7891266747548"
"1762915","POTE PLASUTIL QUAD TRIO BAIXO 1L R5993  ","7896042059938"
"1762923","JARRA NITRON C/TAMP ESTRELA 1,6L REF088 ","7896779600885"
"1018191","EMBA P/CESTA NATALINA 2014              ","3000010181918"
"1762931","COPO PLASUTIL C/CANUDO FILHOTE 430ML    ","7896042071244"
"1762958","POTE PLASUTIL DEC ROSCA 390ML REF7126   ","7896042071268"
"1762966","CANECA PLASUTIL FILHOTES BABY 360ML     ","7896042056814"
"1771280","ALIM PO SUPRA SOY S/LACT FIBRAS 300G    ","7893500034629"
"204250","COXAO MOLE VACUO FRIBAL KG              ","20425"
"204269","PATINHO VACUO FRIBAL KG                 ","20426"
"1771841","OLEO COMP SINHA ERVAS FINAS 500ML       ","7892300002425"
"1771850","OLEO COMP SINHA OREGANO 500ML           ","7892300002432"
"1771868","OLEO COMP SINHA TRAD 500ML              ","7892300002449"
"1771876","AZEITE OLIV BELO PORTO EXT VIRG GF 500ML","7892300001954"
"1771884","ARROZ PARB KIGOSTOSO 1KG                ","7896952700128"
"204323","FILE BACALHAU CONG KG                   ","20432"
"1771906","SAND IPANEMA URBANA MASC AZUL/BCO       ","7909171330424"
"1771906","SAND IPANEMA URBANA MASC AZUL/BCO       ","7909224058596"
"1771914","KIT MONTILLA ESQUENTE MEL/LIMAO 700ML   ","7891050004420"
"1771922","COXA FRANGO SEARA CONG BDJ 1KG          ","7894904015221"
"1772740","BISC  WAFER BONSABOR CHOCOLATE 100G     ","7898230896370"
"1772759","BISC  WAFER BONSABOR MORANGO 100G       ","7898230896363"
"1772767","BISC RECH BONSABOR CHOCOLATE 120G       ","7898230896400"
"1772775","BISC RECH BONSABOR MORANGO 120G         ","7898230896417"
"1772821","BEB SOJA SUFRESH SOYOS LARANJA TP 1L    ","7898192034551"
"1772830","BEB SOJA SUFRESH SOYOS PERA TP 1L       ","7898192031369"
"1772848","FEIJAO CARIOCA SWIFT TEMP 400G          ","7899567209550"
"1772864","FEIJAO PRETO SWIFT C/LINGUICA 400G      ","7899567209567"
"1772872","CALDO FRIBOI CARNE 290G                 ","7899567209772"
"1765795","CADERNO TILIBRA PRINCESAS 10MAT 200FLS  ","7891027139063"
"1765809","CADERNO TILIBRA RED BULL 10MAT 200FLS   ","7891027143046"
"1765817","CADERNO TILIBRA UNICEF ONE 10MAT 200FLS ","7891313610344"
"1765825","CADERNO TILIBRA MENININHAS 10MAT 200F CD","7891027125363"
"1765833","CADERNO TILIBRA LAMBORGHINI 10MAT 200FLS","7891027147419"
"1765841","CADERNO TILIBRA GOD OF WAR 12MAT 240FLS ","7891027134877"
"1765850","CADERNO PANAMERICANA MARGA 15MAT 300F CD","7898285031795"
"1765868","CADERNO TILIBRA TRANSFORMER 10MAT 200FLS","7891027116835"
"1765876","CADERNO PANAMERICANA CAES 12MAT 240F CD ","7898285051212"
"1763512","SAND IPANEMA DECK MASC AZ/AZ/BCO        ","7909171261193"
"1763539","SAND IPANEMA URBANA MASC PTO/PTO/CZA    ","7909171330189"
"1763547","SAND IPANEMA URBANA MASC AZUL/AZUL      ","7909171330103"
"1763563","SAND IPANEMA CHIC BEGE/ROSA             ","7909171338291"
"1763571","SAND GRENDE GUGA SET DED INF CZA/AZ/VDE ","7909171346913"
"1763580","SAND GRENDHA ACAI AROMA AD AMAR         ","7909171274490"
"1763598","SAND GRENDHA ACAI AROMA AD BEGE         ","7909171274551"
"1763601","SAND IPANEMA CLASS TAN FEM AZUL/AZUL    ","7909171338383"
"1763601","SAND IPANEMA CLASS TAN FEM AZUL/AZUL    ","7909224777718"
"1763628","SAND IPANEMA TEMAS INF PTO/AMAR/BCO     ","7909171246725"
"1771930","SOBRECOXA FRANGO SEARA CONG BDJ 1KG     ","7894904013180"
"1771949","SANDUICHEIRA MEXBRAS MENINO CARROSSEL   ","7898945564496"
"1771957","SANDUICHEIRA MEXBRAS MIG MEG MENINO     ","7898945564076"
"1771965","SANDUICHEIRA MEXBRAS VD CHAVES          ","7898945564854"
"1771973","SANDUICHEIRA MEXBRAS AZUL COCORICO      ","7898945563734"
"1019228","CESTO LUMAR TELADO VERMELHO 30L         ","3000010192280"
"1019228","CESTO LUMAR TELADO VERMELHO 30L         ","7898590170172"
"1771981","CANECA MEXBRAS OLHOES HORACIO 400ML     ","7898945564397"
"1771990","CANECA MEXBRAS OLHOES MINGAU 400ML      ","7898945564410"
"1772007","CANECA MEXBRAS MIG MEG MENINO 400ML     ","7898945562966"
"1771140","ODORIZ GLADE LAVANDA SCH 8G             ","7894650005538"
"1771159","BLOCO MR MUSCULO CAIXA DUPLA ACAO 47G   ","7894650005705"
"1771167","ODORIZ GLADE AP+RF MACA/CANELA 21ML     ","7894650004791"
"1771175","ODORIZ GLADE AP+RF SENSA LAVANDA 8G     ","7894650004722"
"1772724","CADERNO TILIBRA BROCH HOT WHEELS 60FLS  ","7891027146405"
"1772732","PASTA ALA PLAST OFICIO TRNSP VERM 17MM  ","7898434620238"
"3271","KIT BISC WAFER PASSATEMPO+NESCAU 200ML  ","327"
"3280","BISC WAFER PASSATEMPO MGO+NESCAU 200ML  ","328"
"1772783","ARROZ BCO KIGOSTOSO 1KG                 ","7896952700173"
"1765884","CADERNO PANAMERICANA MARGA 1MAT 96FLS   ","7898285031665"
"1765892","CADERNO TILIBRA HI GIRLS 12MAT 240FLS   ","7891027134358"
"1765906","CADERNO TILIBRA FIGHTERS 10MAT 200FLS   ","7891027144531"
"1765914","CADERNO PANAMERICANA SERT 1MAT 96FLS    ","7898285012190"
"1765922","CADERNO PANAMERICANA PAISA 15MAT 300F CD","7898285031221"
"1765930","CADERNO PANAMERICANA PETAL 1MAT 96FLS   ","7898285071166"
"1765957","CADERNO TILIBRA CHAVES 10MAT 200FLS     ","7891027143220"
"1765965","CADERNO TILIBRA JOLIE 10MAT 200FLS CD   ","7891027128302"
"1765981","CADERNO TILIBRA THOR 10MAT 200FLS       ","7891027143176"
"1763636","SAND IPANEMA TEMAS INF PTO/ROSA         ","7909171247043"
"1763652","SAND IPANEMA SEM IGUAL PTO/VDE/AZUL     ","7909171293200"
"1763660","CJ TRAMONTINA FAQUEIRO 24PC REF23198/151","7891112146174"
"1763679","SAND IPANEMA MARIE BABY ROSA/VERM       ","7909171393771"
"1763695","SAND GRENDE RIDER MOSA LIGHT PTO/VERM   ","7909171333425"
"1763709","SAND GRENDE RIDER MOSA LIGHT CZA/CZA/AZ ","7909171333302"
"1763717","SAND GRENDE RIDER MOSA LIGHT PTO/PTO/CZA","7909171333487"
"1769111","PICKUP DISMAT SPEED KING REF134         ","7896497501341"
"1018841","ALMOFADA CARIMBO PILOT N2 9X6 AZUL      ","3000010188412"
"1769006","CARRO ROMA FIAT PALIO SPORTING          ","7896965218559"
"1772015","SANDUICHEIRA MEXBRAS AZUL TARTAR NINJA  ","7898594911986"
"1772023","CAIXA MULTIUSO MEXBRAS PRIME SOCORROS   ","7898594910507"
"1772031","CAIXA MULTIUSO MEXBRAS TARTARUGA NINJA  ","7898594911870"
"1772040","CANECA MEXBRAS ORIENTAL 400ML           ","7898594911948"
"1772058","CANECA MEXBRAS TARTARUGA NINJA 400ML    ","7898594911856"
"1772066","CANECA MEXBRAS MICRO ONDAS 400ML        ","7898379202940"
"1772074","GAR TERM ALADDIN 5L REF1405             ","7891108014050"
"1772082","TIGELA PLASUTIL DEC FILHOTES REF7000    ","7896042070001"
"1018957","DESP CADEIRA CAIXA                      ","3000010189570"
"1018965","ROUPEIRO C/8 PORTAS                     ","3000010189655"
"1018973","GAVETEIRO VOLANTE 4 GAVETAS             ","3000010189730"
"1018981","DESP CADEIRA DIRETOR                    ","3000010189815"
"1018990","RODIZIO NYLON PT                        ","3000010189907"
"1771620","CAFE VACUO CAFE NO BULE 250G            ","7898308730124"
"1771639","SAND HAVAIANAS SLIM RETRO BCO/VERM 33/4 ","7891266747470"
"1771647","SAND HAVAIANAS SLIM RETRO BCO/VERM 35/6 ","7891266747487"
"1771655","SAND HAVAIANAS SLIM RETRO BCO/VERM 37/8 ","7891266747494"
"1765990","CADERNO PANAMERICANA SPEED 1MAT 96F CD  ","7898285081165"
"1766007","CADERNO PANAMERICANA MUSIC 1MAT 96FLS   ","7898285011162"
"1766015","CADERNO PANAMERICANA VELOZ 1MAT 96F CD  ","7898285020218"
"1766260","AZEITONA FUGINI VERDE SCH 150G          ","7897517208202"
"1766279","AZEITONA FUGINI VERDE S/CAR SCH 150G    ","7897517208219"
"1766279","AZEITONA FUGINI VERDE S/CAR SCH 150G    ","17897517208216"
"1766635","BEB LACTEA ITAMBE BICAM MORANGO 130G    ","7896051125013"
"1766643","IOG NATURAL ITAMBE CENOU/LJA/MEL CP 170G","7896051121275"
"1766651","IOG NATURAL ITAMBE MEL CP 170G          ","7896051121268"
"1766660","IOG NATURAL ITAMBE GRANOLA CP 170G      ","7896051121299"
"1766074","IOG ITAMBE GREGO MARAC/MGO/LIMA BDJ 540G","7896051146209"
"1766082","IOG ITAMBE GREGO LIGHT MARA/MGO BDJ 540G","7896051146100"
"1766090","IOG ITAMBE GREGO TRAD BDJ 400G          ","7896051146018"
"1766104","IOG ITAMBE GREGO FRUTAS VERME BDJ 400G  ","7896051146025"
"1766112","SAND HAVAIANAS COLOR AD AM NEON FLU 35/6","7891266533134"
"1766120","SAND HAVAIANAS COLOR AD AM NEON FLU 37/8","7891266532441"
"1766120","SAND HAVAIANAS COLOR AD AM NEON FLU 37/8","7891266533141"
"1766139","IOG POLPA ITAMBE CEREAL BDJ 600G        ","7896051122579"
"1766147","IOG POLPA ITAMBABY SALA FRUT BDJ 600G   ","7896051122869"
"1766171","IOG POLPA ITAMBE MGO/COCO BDJ 510G      ","7896051122432"
"1762737","COPO CISPER BELLIZE BLUE ROCKS LD R88640","7891017015377"
"1768913","BISC CLUB SOCIAL SANDUBA MISTO 45G      ","7622300845094"
"1769049","CARRO DISMAT TIGER MONSTER REF152       ","7896497501525"
"1769073","BRINQ PICKUP BRINCA MAIS RESG 192 REF132","7898557161298"
"1769073","BRINQ PICKUP BRINCA MAIS RESG 192 REF132","7898557161328"
"1769090","PICKUP VISUAL PLASTIC OFF ROAD REF112   ","7898300571121"
"1769200","OVO PASCOA GALAK N15 230G               ","7891000105696"
"1769219","OVO PASCOA NESTLE CLASSIC N15 200G      ","7891000105672"
"1770926","GUARDANAPO BRINK FEST AMARELO 20X22CM   ","7898064374006"
"1770934","GUARDANAPO BRINK FEST PINK 20X22CM      ","7898064374105"
"1763156","GRAMPEADOR METAL PTO 26/6 20FLS         ","7897975017866"
"1763164","CALCULADORA MESA 12 DIGITOS SOL/BATERIA ","4971850032632"
"1763164","CALCULADORA MESA 12 DIGITOS SOL/BATERIA ","4971850167921"
"1763172","PASTA  ACP C/ELASTICO FINA VDE          ","7897027272045"
"1018426","TURBINA PISO/TETO TRAVA                 ","3000010184261"
"1763180","TEMP SAZON FLOPPY LEGUMES LV60G PG50G   ","7891132008759"
"1763202","TEMP SAZON FLOPPY FGO LV60G PG50G       ","7891132008742"
"1763733","KIT BANHO LUA CORPO DOURADO PRATICO     ","7898933675029"
"1763741","KIT SAB LIQ INT BIOMATIKA 200+100ML     ","7898463293557"
"1763750","SH INF UMIDILIZ BABY 150ML              ","7896279113410"
"1766678","IOG NATURAL ITAMBE DESN CP 170G         ","7896051121282"
"1766686","IOG NATURAL ITAMBE INT CP 170G          ","7896051121251"
"1766694","COALHADA ITAMBE DESN CP 170G            ","7896051121831"
"1766708","COALHADA ITAMBE INT ADOCADA CP 170G     ","7896051121817"
"1767569","ROLINHO WAFER PECCIN CHOCOLATE 15G      ","7896306614859"
"1767577","ROLINHO WAFER PECCIN CHOCO BCO 15G      ","7896306614866"
"1767585","WAFER RECH MINI TRENTO MIX CHOCO 40G    ","7896306616068"
"1767593","PIRULITO PECCIN BLONG 12 SORTIDOS 600G  ","7896306613722"
"1767607","PIRULITO PECCIN BLONG GIGANTE MGO 672G  ","7896306610974"
"1766180","IOG POLPA ITAMBE MORANGO BDJ 510G       ","7896051122463"
"1766198","IOG POLPA ITAMBE COCO BDJ 540G          ","7896051122876"
"1767313","MANTEIGA PIRACANJUBA C/ SAL 200G        ","7898215151302"
"1767321","MANTEIGA PIRACANJUBA C/ SAL 500G        ","7898215151319"
"1767330","MANTEIGA PIRACANJUBA S/SAL 200G         ","7898215151470"
"1767348","MANTEIGA PIRACANJUBA S/SAL 500G         ","7898215151487"
"1018850","LIVRO PONTO TILIBRA OFICIO C/100FLS     ","3000010188504"
"1018868","SACO CESTA BASICA LISO 40X60 KG         ","10188"
"1018876","SACO CESTA BASICA LISO 50X80            ","503835"
"1018876","SACO CESTA BASICA LISO 50X80            ","3000010188764"
"1761951","PRENDEDOR ROUPA MOR STANDARD C/12       ","7896020660613"
"1761951","PRENDEDOR ROUPA MOR STANDARD C/12       ","7896020660668"
"1761960","JARRA MOR CORDIALI 1L                   ","7896020677420"
"1761978","LANTERNA MOR RECARREGAVEL 12 LEDS       ","7896020688662"
"1761986","GAR TERM MOR NOBILE BCA 1L              ","7896020690627"
"1761994","GARRAFAO TERM MOR AMIGO VERMELHO 5L     ","7896020690955"
"1762001","GARRAFAO TERM MOR AMIGO AZUL 5L         ","7896020690948"
"1762036","KIT FACA/CHAIRA INOX MOR ASSADOR        ","7896020633457"
"1762044","CAPSULA CAFE 3 CORAC ESPRES DECA C/10 8G","7896005805022"
"1762052","CAIXA TERM MOR GLACIAL AZUL 26L         ","7896020691006"
"1763768","COND INF MURIEL UMIDILIZ BABY 150ML     ","7896279113427"
"1763776","SAB LIQ INF DOVE BB HID ENRI REFIL 180ML","7891150035874"
"1763784","SH INF DOVE BABY HIDRA SENS REFIL 180ML ","7891150035935"
"1763792","SH INF DOVE BABY HIDRA ENRIQ REFIL 180ML","7891150035928"
"1763806","SAB LIQ INF DOVE HIPOALERG RF 180ML     ","7891150035881"
"1763814","SAB LIQ INF DOVE BB HID ENRIQ 200ML     ","7891150025981"
"1763822","SAB LIQ INF DOVE BB HID SENS 200ML      ","7891150025967"
"1763830","COND INF DOVE BABY HIDRA ENRIQ 200ML    ","7891150036390"
"1763849","SH INF DOVE BABY HIDRA ENRIQ 200ML      ","7891150025929"
"1761340","CADERNO TILIBRA BROCHU BCA NEVE 48FLS   ","7891027139308"
"1764632","CADERNO TILIBRA BROCHU SPIDER MAN 48FLS ","7891027146597"
"1764640","CADERNO TILIBRA BROCHU MONSTER 96FLS    ","7891027146450"
"1764659","CADERNO TILIBRA BROCHU SPIDER MAN 96FLS ","7891027146580"
"1764667","CADERNO TILIBRA BROCHU MONSTER 48FLS    ","7891027146443"
"1764675","CADERNO TILIBRA DESENHO CAP AMERICA 96FL","7891027146054"
"1764683","CADERNO TILIBRA DESENHO BARTMAN 96FL    ","7891027146368"
"1764691","CADERNO TILIBRA DESENHO DISN FADAS 96FL ","7891027121068"
"1764705","CADERNO TILIBRA BROCHU MONSTER 60FLS    ","7891027146399"
"204200","LING TOSC PICANT NA BRASA KG            ","20420"
"1763288","BATATA FRITA PRINGLES ORIGINAL 37G      ","38000849961"
"1763318","SAND IPANEMA HOT W TYRE VERM/CZA        ","7909171286431"
"1763334","SAND GRENDHA ACAI AROMA AD PTO          ","7909171274377"
"1763342","SAND GRENDHA ACAI AROMA AD VERMELHO     ","7909171274438"
"1763350","SAND IPANEMA CLASS TAN FEM VERM/DOURA   ","7909171338338"
"1763369","SAND IPANEMA SEM IGUAL BCO/VERMELHO     ","7909171292937"
"1763377","SAND IPANEMA SEM IGUAL BCO/DOUR         ","7909171293026"
"1763393","SAND IPANEMA JOLIE INF AZUL/ROSA        ","7909171342489"
"1017837","DESP FILME PVC 38CMX1000MX1000MX9MK     ","3000010178376"
"1017845","DESP BANDEJA B2 VDE RASA COPOBRAS C/400 ","3000010178451"
"1017845","DESP BANDEJA B2 VDE RASA COPOBRAS C/400 ","7896030800627"
"1017853","DESP BANDEJA B1 VDE RASA COPOBRAS C/400 ","3000010178536"
"1017853","DESP BANDEJA B1 VDE RASA COPOBRAS C/400 ","7896030800870"
"1017861","DESP BANDEJA B1 BCA RASA COPOBRAS C/100 ","3000010178611"
"1017870","DESP BANDEJA B2 BCA RASA COPOBRAS C/100 ","3000010178703"
"1762079","TEMP KNORR MEU LEGUMES ALHO/ERVAS 35G   ","7891150035645"
"1762087","TEMP KNORR MEU FEIJAO CASEIRO 40G       ","7891150035652"
"1766031","CADERNO PANAMERICANA PETAL 15MAT 300F CD","7898285071227"
"1766040","CADERNO PANAMERICANA GIRL 15MAT 300F CD ","7898285031993"
"1766040","CADERNO PANAMERICANA GIRL 15MAT 300F CD ","7898285042227"
"1766040","CADERNO PANAMERICANA GIRL 15MAT 300F CD ","7898285431991"
"1763857","LOCAO INF DOVE BABY HIDR ENRIQ 200ML    ","7891150026001"
"1763865","COL INF DOVE BABY HIDRA ENRIQ 100ML     ","7891150026049"
"1763873","CR TRAT TRESEMME QUERATINA SMOOTH 400G  ","7891150029354"
"1763881","SH INF DOVE BABY HIDRA SENS 200ML       ","7891150025936"
"1763890","PROT LABIAL BABY LIPS HYDR CARE 3,8G    ","7898587771573"
