"COD","DESCRICAO","EAN"
"2093227","CADERNO SODINE 1MAT CROSS RACIN 96FLS CD","7899264355093"
"2093235","CADERNO FORONI 1MAT TROP FEVER 96FLS CD ","7908077401252"
"2093243","CADERNO BETINHO 1MAT MILANO 160FLS CD   ","7894494721007"
"2093251","CADERNO FORONI 12M CROSS RACING 240F CD ","7899264355130"
"2093260","CADERNO SODINE 12M LIKE IT 240FLS CD    ","7899264376456"
"2093278","CADERNO SODINE 15M CAMPEOES 240FLS CD   ","7894494721601"
"2093286","CADERNO BETINHO 16M MONSTER 256FLS CD   ","7891253346761"
"1089188","DESP COBERTURA-LE                       ","3000010891886"
"2097184","BEB ENERG RED BULL MELANCIA 250ML       ","9002490247379"
"2097192","BEB ENERG RED BULL PITAYA 250ML         ","9002490250270"
"1089749","DESP PINO ILUMI MACHO PREN CABO EXT GIG ","3000010897499"
"1089757","DESP CONE PLASTCOR 75CM L/B PLT         ","3000010897574"
"2098547","PASTA GERGELIM SESAMO REAL TAHINE 320G  ","7898269630211"
"2098555","BARRA CER PINATI BNUTS MOM MANHA 20G    ","7898665680575"
"2098563","BARRA CER PINATI BNUTS MOM TARDE 20G    ","7898665680605"
"213284","COXA FRANGO REGINA TEMP RESF KG         ","21328"
"2097168","REFRIG INDAIA GUARANA 1L                ","7896445472587"
"1090631","DESP ADAPTADOR SD/CURTO KRONA 40X1.1/4  ","3000010906313"
"1090640","DESP BUCHA REDUCAO SOLD LONGA 60X40MM   ","3000010906405"
"1090704","DESP REGISTRO GAVETA 1.1/4              ","3000010907044"
"1090712","DESP TOMADA EMB  BR 20A LUX2 TRAMO      ","3000010907129"
"1090720","DESP TOMADA SIMP BR 20A SX              ","3000010907204"
"1090739","DESP TORNEIRA BICA MOVEL MARUJA         ","3000010907396"
"1090747","DESP TORNEIRA BICA MOVEL PARED LAGUNE   ","3000010907471"
"1090755","DESP TORN PIA MARUJA                    ","3000010907556"
"2095009","SAND HAVAIANAS SLIM ROMANCE BEGE PALH 35","7909690369080"
"2099357","BISC RECH AMORI ESCURETO 125G           ","7891152801842"
"1091093","KIT TIRAS ELSEVE C/4 HIALURON           ","3000010910938"
"1091107","KIT TIRA ELSEVE C/4 HIALURONIC          ","3000010911072"
"1091115","DESP TOTEM ELSEVE COMPA HIALONIC        ","3000010911157"
"2101122","FEIJAO CORDA DONA DE 1KG                ","7898922012286"
"2101130","BISC RECH AMORI ESCURETO MAIS FINO 74G  ","7891152801859"
"2101149","BISC RECH AMORI MORANGO 71,2G           ","7891152801873"
"2101157","BISC RECH AMORI CHOCOLATE 71,2G         ","7891152801866"
"213055","PETIT FOUR OREGANO MEDEIROS KG          ","21305"
"2093294","CADERNO BETINHO 16M PREGUICA 256FLS CD  ","7891253346020"
"2093308","CADERNO BETINHO 16M ROYALE 256FLS CD    ","7891253345320"
"2093316","CADERNO JANDAIA 1/4 STIFF AZUL 48FLS    ","7894494000485"
"2093316","CADERNO JANDAIA 1/4 STIFF AZUL 48FLS    ","7894494200489"
"2093324","CADERNO FORONI AMIGAS P/SEMPRE 80FLS CD ","7908077446086"
"2093324","CADERNO FORONI AMIGAS P/SEMPRE 80FLS CD ","7908077446093"
"2093332","CADERNO FORONI DESENHO UNICORN 96FLS CD ","7908077401887"
"2093332","CADERNO FORONI DESENHO UNICORN 96FLS CD ","7908077401894"
"2093340","CADERNO SODINE CARTOGRAFIA FLEX 96FLS   ","7898668171995"
"2093340","CADERNO SODINE CARTOGRAFIA FLEX 96FLS   ","7898668172008"
"2093669","ESPATULA INOX CLINK PLASTICO            ","7899850333474"
"2093677","ESPATULA INOX CLINK BOLO                ","7899850343855"
"2098792","SAND CARTAGO DUBLIN DEDO AD CZA/PRETO   ","7909510840706"
"2098806","SAND IPANEMA POLLY MAX STEEL AZ/RSA/AMAR","7909006944161"
"2098814","SAND IPANEMA POLLY MAX STEEL AZ/AZ/VDE  ","7909006944222"
"2098849","BRINQ WORLD CAMINHAO MONTA DES 3P FB1763","7898678459694"
"2098857","BRINQ WORLD ROBO TRANSFORMER FB2164     ","7898678459533"
"2098865","BONECO WORLD SOLDADO CORDA 2PCS FB211   ","7898678457867"
"2098881","BONECO WORLD SOLDADO C/ACES FB00493     ","7898678455078"
"2098881","BONECO WORLD SOLDADO C/ACES FB00493     ","7908399548826"
"2098890","BRINQ ANJO BRINQUEDOS CAVALINHO REF614  ","7898064926144"
"2098903","BONECA WORLD TROCA ROUPAS C/ACES 7PCS   ","7898678458772"
"2092549","ESCORREDOR PRATO ARCAPLAST PRETO        ","7898630253353"
"2092557","ASSADEIRA NADIR QUAD PEQUENA 1,1L       ","7891155064855"
"2098822","SAND IPANEMA HAPPY FEM AD PRETO/RSA/BCO ","7891261879091"
"1090763","DESP TUBO PVC SOLDAVEL KRONA 40MM       ","3000010907631"
"2100410","BISC INT ARROZ FIT FOOD MEIO AMARGO 60G ","7898649351811"
"2100452","CHOC BARRA FIT FOOD 70% COLAGENO 40G    ","7898649350869"
"2100460","CHOC BARRA FIT FOOD 70% STEVIA 40G      ","7898649350876"
"2100479","PASTA AMENDOIM FIT FOOD INT CREM 450G   ","7898649351255"
"2100487","BISC FIT FOOD SNACK TOMATE/MANJ 40G     ","7898649351019"
"2101165","BISC RECH AMORI CHOCOLATE 125G          ","7891152801781"
"2101173","KIT SAB LIQ+SH XUXINHA SONO TR 210+120ML","7896020163176"
"2101181","BATATA PALHA YOKI TRAD LV105PG90G       ","7891095031696"
"2101190","BISC RECH AMORI CHOCOLATE 125G PC/4     ","7891152801767"
"2101190","BISC RECH AMORI CHOCOLATE 125G PC/4     ","17891152801764"
"2101211","BISC RECH AMORI MORANGO 125G PC/4       ","7891152801774"
"2101211","BISC RECH AMORI MORANGO 125G PC/4       ","17891152801771"
"2101220","BISC RECH AMORI MORANGO 125G            ","7891152801798"
"2101238","FRALDA DESC T MONICA MEGA G C/44        ","7896012879832"
"2101246","FRALDA DESC T MONICA MEGA M C/50        ","7896012879825"
"2101254","FRALDA DESC T MONICA MEGA P C/62        ","7896012879818"
"2092999","BORRACHA BLISTER RECORD-40 C/3          ","7896342480746"
"2093006","BORRACHA MERCUR BLISTER CLEAN C/2       ","7896342480715"
"2093014","BORRACHA MERCUR BLISTER DELTA C/2       ","7896342907298"
"2093022","BORRACHA MERCUR BLISTER TR DECOR BR/PT  ","7896342905867"
"2093030","CADERNO TERRA SOL 1/8 ESPIRAL 96FLS     ","7898916901411"
"2093049","FITA CREPE ADELBRAS BCA 18X10           ","7896603846106"
"2093057","FITA CREPE ADELBRAS KRAFT 36X10         ","4022780001035"
"2093057","FITA CREPE ADELBRAS KRAFT 36X10         ","7896603801471"
"2093073","FITA DUREX ADELBRAS PEQ 12X30           ","7896603800504"
"2093073","FITA DUREX ADELBRAS PEQ 12X30           ","7896603803611"
"2093081","GRAFITE LEO LEO 0.5 HB C/12             ","7897256246015"
"2093081","GRAFITE LEO LEO 0.5 HB C/12             ","7897256247012"
"2098911","BRINQ WORLD JOGO CASINHA 6PCS FB02234   ","7898687941852"
"2098920","BRINQ WORLD JOGO CASINHA 7PCS FB01995   ","7898687943597"
"2098938","BRINQ WORLD HORA LANCHE 11PCS FB01968   ","7898687943825"
"2098946","BONECO WORLD SOLDADO C/LANC 2PCS REF2073","7898678456716"
"2098946","BONECO WORLD SOLDADO C/LANC 2PCS REF2073","7908399548864"
"2098954","BRINQ WORLD AEROPORTO FRICCAO 4PCS FB42 ","7898678454958"
"2098962","BRINQ WORLD KIT CASINHA 9PCS FB01624    ","7898678456518"
"2098970","PORTA SABONETE LIQ MILPLASTIC 480ML     ","7897201714910"
"2098989","SHAKEIRA UTIL BAZAR TRANSP  600ML R3594 ","7898550093503"
"2098997","GARRAFA UTIL BAZAR SQUEEZE 900ML        ","7898678452497"
"2093820","DETERG PO TIXAN YPE PRIMAVE 1,6KG GT 80G","7896098909959"
"2093839","LEITE PO DESN INST ITAMBE SCH 400G      ","7896051166252"
"2093847","TIRINHAS FRANGO MINERVA 700G            ","7898213800622"
"2098393","FARINHA CHIA ASTER 150G                 ","7898961803333"
"2098407","FARINHA CHIA LIVRE D ORGANICO 150G      ","7898961803357"
"2098415","SEMENTE CHIA LIVRE D GRAOS ORG 120G     ","7898961803326"
"2098423","SEMENTE CHIA LIVRE D GRAOS ORG BCA 120G ","7898961803340"
"2098512","PAO FORMA ROMANA INT FERM NAT 350G      ","7897352009125"
"2100495","BISC FIT FOOD SNACK CEB/SALSA 40G       ","7898649351026"
"2096900","BEB LACTEA DAMARE KIDS CHOCOLATE 200ML  ","7898994026976"
"2101017","BISC RECH AMORI CHOCOLATE 35,6G         ","7891152801897"
"2101025","BISC RECH AMORI ESCURETO 35,6G          ","7891152801910"
"2101262","SAB SIENE ERVA DOCE 85G                 ","7898086585947"
"2101270","SAB SIENE LAVANDA 85G                   ","7898086585961"
"2101289","SAB SIENE PROTEINA LEITE 85G            ","7898086585923"
"2101297","SAB SIENE ROSAS VERMELHAS 85G           ","7898086585930"
"2101319","FRALDA DESC T MONICA MEGA XG C/42       ","7896012879849"
"2101327","FRALDA DESC T MONICA MEGA XXG C/36      ","7896012879856"
"2093685","DESP FACA P/CHURRASCO FRATELLI SUNSHINE ","7899110642612"
"2093693","DESP GARFO MESA FRATELLI SUNSHINE       ","7899110642629"
"2093715","CANECA TERRAMADA CAFE SORTIDO 300ML     ","7898637112752"
"2093723","CANECA OXFORD AZ12 VERDE 360ML          ","7891361987375"
"2093731","CANECA OXFORD AZ9 FOL 270ML             ","7891361224470"
"1087657","DESP ARAME REVESTIDO PVC AZUL 18 MORLAN ","3000010876579"
"2094061","BISC CR CRACKER FORTALEZA INT 350G      ","7891152801439"
"1088432","DESP CORNETA DOSE DUPLA BRASILFLEX 430/7","3000010884321"
"1088440","DESP VASO GREGO PEQUENO AZUL TIFFANY    ","3000010884406"
"2099012","MOELA FRANGO CONG MERCI PCT 500G        ","7898249770951"
"2099039","RACAO NHAC AD MIX CARNE/PEIXE/FGO 10,1KG","7898224821517"
"2099047","RACAO NHAC AD MIX PEIXE 10,1KG          ","7898224821418"
"2099055","VENTILADOR OSTER OVTR481 220V           ","7898700212594"
"2099063","CAIXA ORGANIZADORA MILPLASTIC PTO 4L    ","7898411009940"
"2099071","CANECA UTIL BAZAR DEC REF3662 320ML     ","7896540003662"
"2099080","COLHER ARROZ UTIL BAZAR MELAM CORAL 33CM","7908399507731"
"2099098","ESCUMADEIRA UTIL BAZAR MELAM CORAL 33CM ","7908399507724"
"2099101","CONCHA UTIL BAZAR MELAMINA CORAL 33CM   ","7908399507717"
"1088920","DESP ACO INOX TRILHO 1,00MT PVC         ","3000010889203"
"1088939","DESP ACO INOX PEND 0,20MM PVC 200       ","3000010889395"
"1088947","DESP ACO INOX PEND 0,37MM PVC 200       ","3000010889470"
"1088963","DESP PVC DAYT POL CIRST K3476 2X200X50  ","3000010889630"
"2099373","BISC RECH AMORI ESCURETO 71,2G          ","7891152801880"
"2099381","BISC RECH AMORI CHOCOLATE BRANCO 125G   ","7891152801811"
"1090488","DESP BUCHA D 07 C/100                   ","3000010904883"
"1090496","DESP ESTILETE STARRETT 18MM             ","3000010904968"
"1090500","DESP TOMADA EMB DUPLA 10A SLIM BR       ","3000010905002"
"2093944","PAO COYOTE NOSSA SENHORA BISNAGA 350G   ","7898933325283"
"1087800","DESP PAINEL MAC ROSTO CARNAVAL EVA GRM  ","3000010878009"
"1087819","DESP CHAPEU COQUINHO PLASTICO COLORIDO  ","3000010878191"
"1087827","DESP CHAPEU CARTOLA C/GLITTER NYR-7006  ","3000010878276"
"1087835","DESP CHAPEU PLASTICO COQUINHO C/GLITTER ","3000010878351"
"1087843","DESP TACA SHAKE CRISTAL C/TAMPA UND     ","3000010878436"
"1087851","DESP COPO DEC VERDE C/CANUDO MTSZ       ","3000010878511"
"1087860","DESP COPO ABACAXI DECORATIVO PEQUENO    ","3000010878603"
"2095440","SUCO DO BEM LARANJA TP 200ML            ","7898919902194"
"1088459","DESP EMBALAGEM I 10K C/10               ","3000010884598"
"1088599","DESP COROA RAINHA DOURADA LUXO          ","3000010885991"
"1088602","DESP ESTALO FANTASMINHA KIDS            ","3000010886028"
"1088610","DESP CORTINA METALIZADA LILAS           ","3000010886103"
"1088629","DESP CORTINA METALIZADA VERDE           ","3000010886295"
"1088637","DESP CORTINA METALIZADA PRATA           ","3000010886370"
"1088645","DESP PIRULITO POP MIX SAMS              ","3000010886455"
"1088653","DESP LANCA SERPENTINA MAGICA BR 380ML   ","3000010886530"
"1088661","DESP COPO MANIA ABACAXIPRA FESTA        ","3000010886615"
"2099110","ESCUMADEIRA UTIL BAZAR MELAM CINZA 33CM ","7908399507373"
"2099128","COLHER ARROZ UTIL BAZAR MELAM BCO 33CM  ","7908399507281"
"2099128","COLHER ARROZ UTIL BAZAR MELAM BCO 33CM  ","7908399507380"
"2099489","BISC FUTURINHOS BANANISSIMA 38G         ","7898657830117"
"2099500","BISC RECH AMORI FLORESTA NEGRA 125G     ","7891152801828"
"2099519","BISC FUTURINHOS GOIABISSIMA 75G         ","7898657830148"
"2099632","BISC RECH FUTURINHOS BEM CASADO 40G     ","7898954857589"
"2099640","BISC RECH FUTURINHOS BLACK 40G          ","7898954857572"
"2099659","BISC RECH FUTURINHOS BRIGADEIRO 40G     ","7898954857534"
"2099675","BISC RECH FUTURINHOS FLOCOS 40G         ","7898954857541"
"2095564","KIT SH+CR PENT TRALALA CAC 50% 480+300ML","7896115705731"
"213292","CUPIM GRILL FRIBAL CONG KG              ","21329"
"2099306","CHARQUE VILHETO PONTA AGULHA 400G       ","7898937082649"
"2100592","SALGADINHO FRONTERA PICANTE 125G        ","7898649351378"
"2100606","SALGADINHO FRONTERA QUEIJO 125G         ","7898649351385"
"2100614","SAL ROSA SMART HIMALAIA P/CHURR 500G    ","7898649350449"
"2100622","SAL ROSA SMART TEMP CARNE 420G          ","7898649350579"
"2100630","SAL ROSA SMART TEMP CHUMICHURRI 420G    ","7898649350609"
"2100649","SAL MARINHO SMART C/MOEDOR 100G         ","7898649350388"
"2095815","DESP PRATO STEAK DX RAS 30X27CM         ","7891155055914"
"2095823","DESP CUMBUCA RED MILA 300ML             ","7898637110161"
"2095831","DESP CX BIOPR 11L 12,8CM A 29 L X40,8C  ","7896768703306"
"2095840","DESP CX BIOPR 20L 17,9CM A 32,3L X46,7C ","7896768703405"
"2095858","DESP BAND FASTFOOD BRNC 43,6X30,4CM     ","7896768777970"
"2095866","DESP FACA PAO 7 USUAL PT                ","7891112156869"
"2095874","DESP PINCEL SILICONE CIRCA COLOR 25,5CM ","7899110643282"
"2096463","DESP LUVA NITRILICA MUCAMBO C/100       ","3295249261528"
"2100720","TEMP SMART PIMENTA CALAB C/MOEDOR 35G   ","7898649350425"
"2092956","DESP CAIXA ORGANIZADORA DELLO MD FINE   ","7897832849920"
"2092964","DESP GRAMPO GALVAN 106/8 C/2500 ACC     ","7896303606758"
"2092972","DESP ORGANIZADOR MESA WALEU PRIME CR    ","7897294411123"
"5622","CAFE SANTA CLARA PEQUENO 50ML           ","562"
"5630","CAFE SANTA CLARA GRANDE 80ML            ","563"
"2094142","BALA DOCILE GELATINES AMORAS 80G        ","7896451908681"
"2094150","BALA DOCILE GELATINES BANANA 80G        ","7896451908810"
"2094169","BALA DOCILE GELATINES BRIGADEIRO 80G    ","7896451909367"
"2094177","BALA DOCILE GELATINES DENTES VAMPIRO 80G","7896451912435"
"2095041","CANECA CERAM TERRAMADA MAE SORTIDA 300ML","7898637111403"
"2096447","RACAO DOG CHOW FILHOTE PAPITA 20KG      ","7891000016213"
"213241","RACAO DOG CHOW FILHOTE PAPITA AGR KG    ","21324"
"2096455","RACAO FRISKIES AD MIX CARNE 20KG        ","7891000116807"
"213250","RACAO FRISKIES AD MIX CARNE AGR KG      ","21325"
"2099420","BOLACHA BM ACEBOLADA 250G               ","7898689790212"
"2099683","BISC RECH FUTURINHOS MORANGO 40G        ","7898954857527"
"2099691","BISC RECH FUTURINHOS BEM CASADO 60G     ","7898954857442"
"2099705","BISC RECH FUTURINHOS FLOCOS 60G         ","7898954857190"
"1087517","DESP FECH ELET CILIN FIX FX 2000 PT     ","3000010875176"
"1087533","DESP CX PASS CEG TAM OP 234X174X90MM    ","3000010875336"
"213314","LING TOSCANA FRIBAL KG                  ","21331"
"2100657","SAL ROSA SMART HIMALAIA C/MOEDOR 100G   ","7898957617807"
"2100665","SAL ROSA SMART HIMALAIA GROSSO 500G     ","7898957617487"
"2100673","SAL ROSA SMART HIMALAIA FINO 500G       ","7898957617500"
"2100681","PIMENTA SMART REINO C/MOEDOR 50G        ","7898649350333"
"2100690","TEMP SMART MIX CARNES C/MOEDOR 60G      ","7898649350340"
"2100703","TEMP SMART LEMON PEPPER C/MOEDOR 84G    ","7898649350401"
"2092190","PORTA SABONETE LIQ PLASUTIL TRAMA A2    ","7899808893814"
"2092204","PORTA COTONETE PLASUTIL TRAMA A2        ","7899808893821"
"2092212","POTE PLASUTIL DEC RET 2DIV              ","7899808890158"
"2092220","POTE RAINHA C/4 TRAVAS 600ML            ","7896679702849"
"2095386","CACHACA GOSTOSA 480ML                   ","7896087200586"
"2098474","BARRA CER Q VITA MORANGO 40G            ","7899751201308"
"2098474","BARRA CER Q VITA MORANGO 40G            ","7899751201803"
"2098482","BARRA CER Q VITA BRIGADEIRO 40G         ","7899751201315"
"2098482","BARRA CER Q VITA BRIGADEIRO 40G         ","7899751201810"
"2098490","BARRA CER Q VITA CHURROS 40G            ","7899751201339"
"2098490","BARRA CER Q VITA CHURROS 40G            ","7899751201834"
"2101041","MAC ESPAG BONSABOR 400G                 ","7898230897667"
"1088696","DESP TABULEIRO PEQUENO AMARELO CETA     ","3000010886967"
"1088700","DESP TABULEIRO PEQUENO VERMELHO CETA    ","3000010887001"
"1088718","DESP TESOURAO 580 BRASILFLEX            ","3000010887186"
"1088726","DESP MINI CAKE AZUL ESCURO              ","3000010887261"
"2094185","BALA DOCILE GELATINES FESTA 80G         ","7896451908803"
"2094193","BALA DOCILE GELATINES UNICORNIO 80G     ","7896451913869"
"2094207","MARSHMALLOW DOCILE TWIST COLOR 50G      ","7896451909213"
"2094215","MARSHMALLOW DOCILE RECH MORANGO 50G     ","7896451913494"
"1088831","DESP MANGUEIRA EXTINTOR AP 10LTS DIRETO ","3000010888312"
"1089617","MP ACUCAR CONF KG                       ","3000010896171"
"1089617","MP ACUCAR CONF KG                       ","7896072640199"
"1089625","MP CALDA PUDIM KG                       ","3000010896256"
"1089633","MP GRANUL CROC CHOC 1,01KG MILCORES     ","3000010896331"
"1089641","OREGANO 250G                            ","3000010896416"
"1089650","MP RECHEIO BRIGADEIRO KG                ","3000010896508"
"2096919","DES COLONIA GIOVANNA BABY CHERRY 260ML  ","7896044997221"
"2096927","DES COLONIA GIOVANNA BABY BLUE 260ML    ","7896044997191"
"2096935","DES COLONIA GIOVANNA BABY CLAS RSA 260ML","7896044997177"
"2097540","POTE DUP HERMETICO QUAD AZUL 500ML      ","7898960351248"
"213020","PAO QUEIJO MEDEIROS KG                  ","21302"
"5460","SALGADO CROISSANT MEDEIROS CALABRESA UND","546"
"5479","SALGADO CROISSANT MEDEIROS CARNE SOL UND","547"
"5487","SALGADO CROISSANT MEDEIROS FRANGO UND   ","548"
"5495","SALGADO CROISSANT MEDEIROS MISTO UND    ","549"
"5517","SALGADO CROISSANT MEDEIROS QUEIJO UND   ","551"
"5525","SALGADO EMPADA MEDEIROS UND             ","552"
"5533","SALGADO COXINHA MEDEIROS FGO CATUP UND  ","553"
"5541","SALGADO COXINHA MEDEIROS FRANGO UND     ","554"
"2096544","SAND CARTAGO ATLANTA DEDO AD PTO/AZ/CZA ","7891261701033"
"2101076","CANELA PO KITANO 50G                    ","7891095154074"
"2101084","BICARBONATO SODIO KITANO 80G            ","7891095604753"
"2101092","PIMENTA KITANO PRETA PO 50G             ","7891095154012"
"2101106","COLORIFICO KITANO 80G                   ","7891095154104"
"2101114","OREGANO KITANO 15G                      ","7891095156412"
"213381","OSSADA BOVINA FRIBAL KG                 ","21338"
"213411","COXAO MOLE ALMONDEGA FRIBAL BDJ KG      ","21341"
"213438","COXAO MOLE BOVINO KG                    ","21343"
"1088262","DESP COPO DESC AZUL CLARO 200ML C/50    ","3000010882624"
"2094282","PEIXE PALOMBETA ITAJAI SUL 6/8 1KG      ","7898023509685"
"2094479","BONECO WORLD SOLDADO TANQUE 2PCS R2072  ","7898678456693"
"2094487","BRINQ WORLD MAQUINA CONSTRUCAO REF1840  ","7898687943481"
"2094495","BRINQ WORLD HORA LANCHE 12PCS REF1989   ","7898687943788"
"2094495","BRINQ WORLD HORA LANCHE 12PCS REF1989   ","7908399548222"
"2094509","BRINQ WORLD BLOCO ENCAIXAR 14PCS REF201 ","7898678458673"
"2094541","ABRIDOR GARRAFA METAL FORTALEZA REF4867 ","7898678454620"
"2094550","ABRIDOR GARRAFA METAL CEARA REF4866     ","7898678454613"
"2094568","PENTE ANTI PULGAS REF835                ","7908399512605"
"1089358","DESP SUPORT PISO BICR S/HAST PQ         ","3000010893583"
"1089366","DESP SUPORT PISO BICR S/HAST GD         ","3000010893668"
"1089897","DESP ESMALTE CORALIT SECAGEM RAP 900ML  ","3000010898977"
"2099713","BISC WAFER CHOKOLISSIMO TRUFA 28G       ","7898954857756"
