"COD","DESCRICAO","EAN"
"1955616","CR BARBA BIC FOR MEN REFRESH 65G        ","70330741928"
"1955942","AMAC ROUPAS MEU LAR ROSA SP 1L          ","7898057830403"
"1058690","DESP MANGUEIRA JARDIM 3/4 TRAMONTINA    ","3000010586904"
"1957678","BONECA SEREIA C/ACESSORIOS              ","7896523204000"
"1058975","DESP DUTO KANADUTO SW CINZA 6           ","3000010589752"
"1058983","DESP TERMINAL COMPRESS INTELL 240MM     ","3000010589837"
"1058991","DESP CABO 1KV EPROTENAX FLEX G7 PT 185MM","3000010589912"
"1059009","DESP CABO 1KV EPROTENAX FLEX G7 PT2 40MM","3000010590093"
"1958372","MOSTARDA POWER ONE ZERO 120G            ","7898939072402"
"1958380","DETERG PO CASA KM COCO SCH 500G         ","7896040707367"
"1958399","DETERG PO CASA KM COCO BEBE SCH 500G    ","7896040707350"
"1955705","BISC PASSATEMPO CHOCOMIX 150G           ","7891000284032"
"1955756","CAFE SOLUV NESCAFE GOLD INTENSO 250G    ","7891000283745"
"1955764","BISC RECH PASSATEMPO FLOCOS 150G        ","7891000283950"
"1955764","BISC RECH PASSATEMPO FLOCOS 150G        ","7891000283967"
"1958160","SAND IPANEMA SOUL PRINT PRETO/PRETO/ROSA","7909510421943"
"1958178","SAND IPANEMA SOUL PRINT ROSA/ROSA/LARANJ","7909510422001"
"1958186","SAND IPANEMA HIT ROSA/ROSA              ","7909510405608"
"1958194","SAND IPANEMA HIT LILAS/ROSA             ","7909510405660"
"1958208","SAND IPANEMA HIT ROSA/VIDRO             ","7909510435018"
"1958216","SAND IPANEMA HIT PRETO/PRETO            ","7909510405783"
"1957929","SUCO MAGUARY FRUIT SHOOT MACA VERD 150ML","7896000597298"
"1957929","SUCO MAGUARY FRUIT SHOOT MACA VERD 150ML","17896000597295"
"208086","PICANHA FRIBAL BABY GRILL RESF KG       ","20808"
"1958224","SALGADINHO FOFURA JR CEBOLA 30G         ","7892840814281"
"1059017","DESP FECHADURA ELETRICA CILINDRO 2000   ","3000010590178"
"1059025","DESP RECEP UNIVERSAL XAR 3060           ","3000010590253"
"1059033","DESP CONTROLE REMOTO XAC 2000TX PTO     ","3000010590338"
"1059041","DESP ACIONADOR ABERTURA INOX SOBR 3000  ","3000010590413"
"1059050","DESP TRANSFORMADOR FRELUX 16,5 VAC      ","3000010590505"
"1059068","DESP CONVERSOR AUT AC/DC 12,8V 1A       ","3000010590680"
"1952137","CADERNO TILIBRA HELLO 1MAT 80FLS        ","7891027294342"
"1952145","CADERNO CREDEAL ESP 1/4 ROCK FEST 200FLS","7891253342473"
"1952153","CADERNO TILIBRA ESPIR PEPPER 1/4 80FLS  ","7891027048204"
"1952153","CADERNO TILIBRA ESPIR PEPPER 1/4 80FLS  ","7891027230036"
"1952161","CADERNO TILIBRA ESPIR WONDER 1/4 80FLS  ","7891027295653"
"1952170","PASTA ELASTICA DELLO LINE 20MM FUME     ","7897832840774"
"1952188","PASTA ELASTICA DELLOLINE 30MM AZUL      ","7897832840934"
"1952196","PASTA ELASTICA DELLOLINE 30MM CRISTAL   ","7897832840972"
"1952196","PASTA ELASTICA DELLOLINE 30MM CRISTAL   ","7897832840996"
"1952200","PASTA ELASTICA DELLOLINE 30MM FUME      ","7897832841030"
"1952218","PASTA DELLOLINE C/ ELAST OF 40MM FUME   ","7897832841276"
"1956612","MIST LACTEA COND VIRADA MINA 395G       ","7897740601238"
"1959093","IOG LIQ CHAMYTO PROT MORANGO 100G       ","7891000290156"
"1959107","IOG LIQ CHAMYTO PROT MORANGO GF 850G    ","7891000279045"
"1959123","ALCOOL GEL START CRISTAL 500G           ","7897534800229"
"1959131","ALCOOL GEL START EUCALIPTO 70% 500G     ","7897534801691"
"1959140","ALCOOL GEL START LAVANDA 500G           ","7897534801516"
"1959158","ALCOOL GEL START MARINE 500G            ","7897534833968"
"1959247","DES AERO ABOVE INTIMO FEM 100ML         ","7899674021960"
"1959255","SAB PALMOLIVE KIDS MINIOS 85G           ","7891024042229"
"1950550","ABRIDOR GARRAF BOTECO                   ","7899653780970"
"1056816","DESP MAO FRANCESA REFORCA 200MM         ","3000010568160"
"1954806","TINT MAXTON 7.77 AZUL DENIN 50G         ","7896013562955"
"1954814","TINT MAXTON 5.74 CHOCOLATE INTENSO 50G  ","7896013557159"
"1954822","CR TRAT NOVEX LISO CINEMA 400G          ","7896013565734"
"1954830","CR PENT NOVEX COCO 300G                 ","7896013565017"
"1954849","TINT MAXTON 0.01 CINZA CHARCOAL 50G     ","7896013563006"
"1954857","TINT MAXTON 6.76 CHOCOLATE ROSE 50G     ","7896013566045"
"1058177","DESP REV 10X10 ELIZABETH A OLIVINA      ","3000010581770"
"1950819","LIMPADOR VEJA  AROMA SENS ALEGRIA 500ML ","7891035990526"
"1950827","LIMPADOR VEJA AROMA SENS ENERGIA 500ML  ","7891035990533"
"1952730","CHOC BAR ZERO MILK SMILES ZR LACT 5G    ","7898934983383"
"1952730","CHOC BAR ZERO MILK SMILES ZR LACT 5G    ","7898934983390"
"1952757","CHOC BAR DIVINE ZERO 50% CACAU 20G      ","7899516200089"
"1952765","BISC WHEY MOSMANN MORANGO/IOG GREGO 25G ","7896324284461"
"1952773","BISC WHEY MOSMANN BANANA/ DOCE LEITE 25G","7896324284539"
"1058703","DESP BANHEIRA ROSA                      ","3000010587031"
"1958453","MOLHO CEPERA MADEIRA 180G               ","7896025804180"
"1958496","PAPEL HIG MIMMO NEUTRO 4X30M            ","7898962794104"
"1952226","GLITTER ESCOLAR COLORMAKE PRATA 3G      ","7898945391627"
"1952234","GLITTER ESCOLAR COLORMAKE VERMELHO 3G   ","7898945391641"
"1952242","GLITTER ESCOLAR COLORMAKE AZUL ESC 3G   ","7898595461671"
"1952250","GLITTER ESCOLAR COLORMAKE MULTICOLOR 3G ","7898595462241"
"1952269","PASTA ELASTICA DELLOLINE FINA AZUL      ","7897832840453"
"1952277","PASTA DELLOLINE C/ ELAST OF 40MM VERMELH","7897832841351"
"1952285","SAND HAVAIANAS NEW BAB PRINC ICE BL 19  ","7893249410753"
"1952293","SAND HAVAIANAS NEW BAB PRINC ICE BL 20  ","7893249410760"
"1952307","SAND HAVAIANAS NEW BAB PRINC ICE BL 21  ","7893249410777"
"1959476","PANETTONE VISCONTI MAIS CHOCOLATE 450G  ","7891962057033"
"1059190","DESP ISOLADOR EPOXI ROSCA 1/4 16X25MM   ","3000010591908"
"1059211","DESP DISJUNTOR 3P 050A 03K 220V         ","3000010592110"
"1059220","DESP DISJUNTOR 1P 016A 3K 220V          ","3000010592202"
"1059238","DESP DISJUNTOR 1P 020A 3KA 220V         ","3000010592387"
"1059246","DESP DISJUNTOR 1P 032A 03KA 220V        ","3000010592462"
"1059262","DESP DISJUNTOR 3P 080A 18KA 380V        ","3000010592622"
"1059270","DESP TERMINAL ANEL 02 70-06 60MM AMAR   ","3000010592707"
"1059289","DESP PARA RAIO ELETR CLASSE 1/2 DPS 1P  ","3000010592899"
"1950983","SAND HAVAIANAS TOP MAX STRE BCO/MAR 37/8","7893249127088"
"1951009","SAND HAVAIANAS TOP MAX STRE BCO/MAR 39/0","7893249127095"
