"COD","DESCRICAO","EAN"
"1752103","ALIM PO APTAMIL 2 SOJA LT 800G          ","7795323001461"
"1752111","COMP LACTEO MILNUTRI PRONUTRA LT 800G   ","7795323001560"
"1752138","COMP LACTEO MILNUTRI PRONUTRA LT 400G   ","7795323001553"
"1752146","ALIM PO MILUPA 2 LT 800G                ","7795323001720"
"1752154","ALIM PO MILUPA 1 LT 800G                ","7795323001713"
"1752162","ALIM PO SUSTAIN MORANGO LT 450G         ","7891025700623"
"1752170","FILME PVC GIROMIX 28CMX15M              ","7898911727405"
"1752189","FILME PVC GIROMIX 28CMX30M              ","7898911727412"
"1752197","SACO GIROMIX MICROFREEZER 20X35CM C/50  ","7898911727849"
"1754327","TIRA MANC PO OMO ROUP BCA 800G          ","7891150032880"
"1754335","TIRA MANC PO OMO ROUP COLORIDA 800G     ","7891150032934"
"1754343","TIRA MANC LIQ OMO SPRAY ROUP COLOR 450ML","7891150032842"
"203904","SALSICHA HOT DOG AURORA KG              ","20390"
"1017144","DESP CJ MESA STA CLARA PIR              ","3000010171445"
"1754360","SAND IPANEMA ANAT SURF CZA/CZA 40       ","7909171218289"
"1754602","BOLO PANAZZO PE MOLEQUE 800G            ","7898594030458"
"1755021","PANETTONE GAROTO TALENTO 500G           ","7891000106426"
"1755030","PAPEL HIG MILI BIANCO NEUTRO 4X30M      ","7896104998434"
"1755846","DEO COL PROCAO FILHOTE 120ML            ","7897520009353"
"1755854","MINGAU NUTRIDAY ARROZ SCH 200G          ","7898327050357"
"1755862","MINGAU NUTRIDAY AVEIA ARROZ SCH 200G    ","7898327050371"
"1755870","MINGAU NUTRIDAY MILHO SCH 200G          ","7898327050364"
"1755889","MINGAU NUTRIDAY BANANA/MACA SCH 200G    ","7898327052580"
"1755897","SH PROCAO PELOS ESCUROS 500ML           ","7897520011622"
"1756109","ABS CLINOFF SWEET FRESH C/A LV6 PG5     ","7898067951259"
"1756168","ABS CLINOFF SUAVE S/A 8UND","7898067951242"
"1756133","REFRIG FANTA LARANJA LS 1L RETORNAVEL   ","7894900035117"
"1758640","SALGADINHO DORITOS POWER STEAK GRIL 90G ","7892840244743"
"1758659","BATATA FRITA RUFFLES EXTR CHEDDAR 45G   ","7892840245740"
"1758667","BATATA FRITA RUFFLES PEPERONI 45G       ","789840245641"
"1758675","SALGADINHO TORCIDA PICANHA 50G          ","7896341131243"
"1758691","GELEIA PREDILECTA MOCOTO NAT SCH 200G   ","7896292315488"
"1758730","GELEIA PREDILECTA MOCOTO MGO SCH 200G   ","7896292315495"
"1758748","GELEIA PREDILECTA MOCOTO TUTTI SCH 200G ","7896292315518"
"1758756","SAND HAVAIANAS SLIM COOL AMAR CITR 33/4 ","7891266829008"
"1758764","SAND HAVAIANAS SLIM COOL AMAR CITR 35/6 ","7891266829015"
"1752200","FOLHA ALUMINIO GIROMIX 45CMX4M          ","7898551100071"
"1752219","FOLHA ALUMINIO GIROMIX 45CMX7,5M        ","7898911727399"
"1752227","FOLHA ALUMINIO GIROMIX 30CMX7,5M        ","7898911727382"
"1752235","FOLHA ALUMINIO GIROMIX 30CMX4M          ","7898911727542"
"1752243","PROTETOR FOGAO GIROMIX C/12             ","7898911727436"
"1016750","PIPOCA MICRO MAITA MANTEIGA 100G        ","3000010167509"
"1016750","PIPOCA MICRO MAITA MANTEIGA 100G        ","7896480658779"
"1752260","LUVA MUCAMBO PROF VDE 250 7-M           ","7896098802502"
"1752278","LUVA MUCAMBO PROF VDE TAM G             ","7896098825020"
"1752286","LUVA MUCAMBO PROF VDE 250 6-P           ","7896098825013"
"1755048","PAPEL HIG MILI BIANCO PERFUMADO 4X30M   ","7896104998410"
"1755056","PAPEL TOALHA MILI 19X22CM               ","7896104997727"
"1755072","CERV BAVARIA PILSEN ZERO LT 350ML       ","7896045504565"
"1755080","AGUARD PITU LT 350ML                    ","7896607100044"
"1755102","ALIM PO SUSTAIN BAUNILHA LT 450G        ","7891025700616"
"1755110","ALIM PO SUSTAIN CHOCOLATE LT 450G       ","7891025700630"
"1755129","ALIM PO APTAMIL PREMIUM+ 1 LT 800G      ","7795323001263"
"1755129","ALIM PO APTAMIL PREMIUM+ 1 LT 800G      ","7891025111825"
"1755137","SNACK FARO CREK 500G                    ","7896048953407"
"1755145","SAB LIQ LIFEBUOY P/ MAOS TOT 225ML      ","8901030203237"
"1756184","CR PENT SEDA SPRAY CACHOS COMPO 150ML   ","7891150017658"
"1017403","FOGAO ESMALTEC 4BOCAS BALI              ","3000010174033"
"1017403","FOGAO ESMALTEC 4BOCAS BALI              ","7899081730707"
"1756206","GOMA HIDRATADA PRATA FINA 1KG           ","7898910185022"
"1017411","ESPONJA BANHO MONANGE                   ","3000010174118"
"1756281","MASC CAP BIO EXTRATUS NUTRI CACHOS 250G ","7898126404078"
"1756290","SH BIO EXTRATUS BOTICA ALGAS 270ML      ","7898126404948"
"1756303","COND BIO EXTRATUS BOTICA ALGAS 270ML    ","7898126404887"
"1756311","SH BIO EXTRATUS NUTRI CACHOS 250ML      ","7898126404092"
"1756320","COND BIO EXTRATUS NUT CACHO BALS 250ML  ","7898126404054"
"1758772","SAND HAVAIANAS SLIM COOL AMAR CITR 37/8 ","7891266829022"
"1758900","ALGODAO HIDROFILO NEVOA BOLA            ","7898952148016"
"1758918","SAB DOVE CREMOSO LV MAIS PG MENOS 360G  ","7891150035362"
"1758926","BISC PANETINI PAO CHAPA 40G             ","7892840246549"
"1759337","BRINQ BIG STAR MINI FOGAO PIG REF686    ","7898906452619"
"1759345","KIT ESPUMA BARBA NIVEA GTS NECESSAIRE   ","4005900109293"
"1759353","SH KERASILK QUIMICAMENTE TRAT 300ML     ","7896221805738"
"203939","AVE FIESTA SEARA TEMP CONG KG           ","20393"
"1759361","BRINQ BIG STAR KIDVERTE PIG BLOCOS R682 ","7898906452572"
"203807","SALSICHA HOT DOG DUDICO KG              ","20380"
"203815","LING TOSCANA DUDICO KG                  ","20381"
"203823","LING CALABRESA DUDICO DEF KG            ","20382"
"1752308","MORTADELA SUINA DUDICO 500G             ","7898931000083"
"1752316","MORTADELA FRANGO DUDICO 500G            ","7898931000281"
"1752340","SILICONE AUTOM AERO PRAKIT NEUTRO 300ML ","7896480652623"
"1752367","SH+COND INF TRA LA LA HIDRAKIDS 480ML   ","7896115702549"
"1752375","SH+COND INF TRA LA LA CAB NORMAIS 480ML ","7896115702525"
"1752383","SH+COND INF TRA LA LA NUTRIKIDS 480ML   ","7896115702532"
"1755390","MASSA MODELAR ACRILEX SOFT C/12 180G    ","7891153073224"
"1755404","GRAMPEADOR GENMES 25FL REF5513          ","6921615455136"
"1755412","CANETA COMPACTOR 07B AZUL               ","7896572025274"
"1755420","CALCULADORA LEO TEC MESA 8 DIG 3108ML   ","7897256215516"
"1017179","POTE INVICTA ITALIAN 1,2L REF2802       ","3000010171797"
"1755439","BISNAGA ARCAPLAST WARE AMARELA R283     ","7898933991839"
"1755447","BISNAGA ARCAPLAST WARE BCA R260         ","7898933991600"
"1755447","BISNAGA ARCAPLAST WARE BCA R260         ","7898933991853"
"1755455","SHAKEIRA PLASUTIL DEC FEM 580ML REF5706 ","7896042057064"
"1017187","DESP BOTA PVC FLEX                      ","3000010171872"
"1756338","COALHADA ISIS INT ZERO LACTOSE 480G     ","7898034922732"
"1756346","COALHADA ISIS DESN ZERO LACTOSE 480G    ","7898034922725"
"1756354","FINALIZADOR BIO EXTRATUS NUTR CACHO 200G","7898126404061"
"1756362","FINALIZADOR BIO EXTRATUS BOT ALGAS 150G ","7898126404900"
"1756389","MASC CAP BIO EXTRATUS BOTICA ALGAS 250G ","7898126404924"
"1756397","KIT AGUARD YPIOCA GUARAN C/2+ICE BAG 1LT","7896383700629"
"1756400","CERV KAISER SHOT LN 250ML               ","78929333"
"1756400","CERV KAISER SHOT LN 250ML               ","7896045503827"
"1756443","CERV DESPERADOS LN 330ML                ","7896045504503"
"1758780","SAND HAVAIANAS SLIM COOL BCO/ROSA 33/4  ","7891266752023"
"1758799","SAND HAVAIANAS SLIM COOL BCO/ROSA 35/6  ","7891266752030"
"1758802","SAND HAVAIANAS SLIM COOL BCO/ROSA 37/8  ","7891266752047"
"1758810","BARRA CER NESFIT BANA/AVE/MEL 20G       ","7891000104989"
"1758829","BARRA CER NESFIT MORANGO/IOGURTE 20G    ","7891000105030"
"1759140","BOLO PANAZZO INT GOIABA 500G            ","7898594030427"
"1759388","BRINQ BIG STAR KIDVERTE CAR BLOCO REF616","7898906451773"
"1759396","BRINQ BIG STAR KIDVERTE PRINC BLOCO R615","7898906451766"
"1759418","BRINQ BIG STAR KIDVERTE JANTA PRINC R647","7898906452091"
"1752405","SAB DOVE MEN CLEAN COMF 10%DESC 4X90G   ","7891150035263"
"1752413","DES AERO REXONA 105G GTS SAB 84G        ","7891150037816"
"1752421","DES AERO REXONA MEN 105G GTS SAB 84G    ","7891150037809"
"1752430","GEL CAP PATATI PATATA 150G              ","7896115702945"
"1752448","COL INF PATATI PATATA MENINO 250ML      ","7896115703249"
"1752456","TALCO INF GALINHA PINTAD PINTINHO 200G  ","7898157614545"
"1752464","KIT SH+COND PALMOLIVE NAT LONGO 350ML   ","7891024027042"
"1752472","TINT MAXTON KIT PRAT 6.1 LOUR/CZA ESCUR ","7896013553021"
"1752790","FARINHA MAND DAGUA KICALDO 1KG          ","7896116901156"
"1752790","FARINHA MAND DAGUA KICALDO 1KG          ","7896116901200"
"1015907","SIFAO SANFONADO 3EM1 COMPACTO           ","3000010159078"
"1015915","JOGO CHAE TORX T25                      ","3000010159153"
"1015923","TRINCHA 395 C 1 ATLAS                   ","3000010159238"
"1015931","TRINCHA 395 E 2 ATLAS                   ","3000010159313"
"1015958","ROLO P/PINTURA A 15CM                   ","3000010159580"
"1015966","TE SOLDAVEL 20MM                        ","3000010159665"
"1015974","PRUMO ACO 500G                          ","3000010159740"
"1015982","TORNEIRA JARDIM 1/2 C/BUCHA             ","3000010159825"
"1015990","MANDRIL 13MM 1/2 ROSCA                  ","3000010159900"
"1756443","CERV DESPERADOS LN 330ML                ","7896045504510"
"3107","BEBEDOURO PLAST ALVORADA PEQ            ","31000"
"3115","BEBEDOURO ALVORADA GDE                  ","31100"
"3115","BEBEDOURO ALVORADA GDE                  ","3000000031155"
"3115","BEBEDOURO ALVORADA GDE                  ","7896779810147"
"3123","BEBEDOURO ALVORADA MED                  ","31200"
"3123","BEBEDOURO ALVORADA MED                  ","3000000031230"
"3123","BEBEDOURO ALVORADA MED                  ","7896779810215"
"3131","BANHEIRA LEITOSA PEQ                    ","31300"
"3131","BANHEIRA LEITOSA PEQ                    ","3000000031315"
"3158","BANHEIRA LEITOSA MED                    ","31500"
"3158","BANHEIRA LEITOSA MED                    ","3000000031582"
"3166","BANHEIRA LEITOSA GDE                    ","31600"
"3166","BANHEIRA LEITOSA GDE                    ","3000000031667"
"1756478","COMEDOURO DINO N2 600ML                 ","7898521412692"
"1756486","COMEDOURO DINO N3 1L                    ","7898521412791"
"1753975","CELULAR SAMSUNG GALAXY YOUNG PLUS BCO   ","7892509071390"
"1754912","LEITE FERM ACTIVIA GREGO FRUT SILVE 800G","7891025106555"
"1754920","IOG LIQ DANONE MORANGO GF 170G          ","7891025101376"
"1754947","IOG LIQ DANONE VITAM FRUTAS GF 170G     ","7891025101161"
"1754955","IOG LIQ DANONE VITAM FRUTAS GF 1,350G   ","7891025106548"
"1754963","IOG LIQ DANONE BATIDO GF 900G           ","7891025101383"
"1754998","PANETTONE NESTLE PRESTIGIO 500G         ","7891000100370"
"1755005","PANETTONE NESTLE ALPINO GATEAU 550G     ","7891000099872"
"1755013","PANETTONE NESTLE MOCA GATEAU 550G       ","7891000106488"
"1751859","FRALDA DESC HUGGIES PRIM 100 DIA RN C/18","7896007546916"
"1752987","ESPONJA MULTIUSO LIMPPANO LIMP PES C/01 ","7896021622009"
"1752995","DESODORIZ GLADE GEL AP-RF GLAS MACIEZ 8G","7894650000182"
"1753002","LIMP MR MUSCULO SUP DELIC/ELETRO 235ML  ","7894650004500"
"1753010","SAB LIQ ALYNE PROTEINAS LEITE 1L        ","7897161390315"
"1753029","SAB LIQ ALYNE PETALAS ROSAS 1L          ","7897161390322"
"1753037","SAB LIQ ALYNE ERVA DOCE 1L              ","7897161390339"
"1753045","AP BARBEAR BIC SOLEIL C/2               ","70330731769"
"1753053","AP BARBEAR BIC SOLEIL ROSA C/2          ","70330731745"
"1016008","PAPELEIRA C/PROTECAO MONACO             ","3000010160081"
"1016016","VEDA CALHAS 280GR                       ","3000010160166"
"1016024","TORNEIRA FILTRO HERCULES                ","3000010160241"
"1016040","NIVEL MADEIRA 12                        ","3000010160401"
"1016059","DESP BOIA P/ CAIXA DAGUA 3/4 LUCONI     ","3000010160593"
