"COD","DESCRICAO","EAN"
"1616331","SAND DUPE FANTASY INF VERMELHO 27/8     ","7899165370393"
"1616340","SAND DUPE FANTASY INF VERMELHO 29/0     ","7899165370409"
"1616358","SAND DUPE FANTASY INF VERMELHO 31/2     ","7899165370416"
"1616366","SAND DUPE FANTASY AD VERMELHO TAM 33/34 ","7899165370423"
"1616374","SAND DUPE FANTASY AD VERMELHO 35/6      ","7899165370430"
"1616420","REFRESCO MID MARACUJA 25G               ","7891132006007"
"1616439","CR DENT ORAL B 123 MENTA SUAVE 180G     ","7506195156414"
"1616943","SAND HAVAIANAS SLIM INF VERDE OC T 23/24","7890732638557"
"1616951","SAND HAVAIANAS SLIM INF VERDE OC T 25/26","7891109815885"
"1611224","PILHA RAYOVAC ALC COMPACT AAA 2UND      ","7896009760655"
"1611232","BATERIA RAYOVAC ELETRONICA CR2025       ","12800462841"
"1611232","BATERIA RAYOVAC ELETRONICA CR2025       ","7896009756719"
"1611259","VODKA SMIRNOFF BLACK 1L                 ","5410316265188"
"1611267","MIST BOLO VITAMILHO CHOCOLATE 400G      ","7898366930108"
"1611275","AMIDO MILHO VITAMILHO 400G              ","7898366930849"
"1611283","PIPOCA MICRO VITAMILHO CARAMELO 100G    ","7898366931761"
"1611330","PIPOCA MICRO VITAMILHO LIGHT MANTEI 100G","7898366931730"
"1611356","MUNGUZA VITAMILHO AMARELO 200G          ","7898366930146"
"1611372","CEREAL ALCAFOODS CHOCO BOLL 200G        ","7897393605027"
"1611380","BALDE BETTANIN ZIG ZAG C/ ESCORREDOR 14L","7897393605157"
"1613715","SAND DUPE NEON AD BRANCO/ROSA TAM 33/34 ","7899165333435"
"1613723","SAND DUPE BOMBOM AD LILAS 37/8          ","7899165332070"
"1613731","SAND DUPE BOMBOM AD PINK TAM 35/6       ","7899165331981"
"1613740","SAND DUPE AD BOMBOM PINK 37/8           ","7899165331998"
"1613758","SAND DUPE SOFT AD ROXO 39/0             ","7899165333053"
"1613766","SAND DUPE T MONICA KIDS PRETO TAM 31/32 ","7899165336832"
"1613774","SAND DUPE T MONICA K INF PRETO TAM 33/34","7899165336849"
"1613782","SAND DUPE T MONICA K INF PRETO TAM 35/36","7899165336856"
"1613790","SAND DUPE T MONICA K INF BRANC TAM 37/28","7899165332728"
"1615270","SANDUICHE MEGA HIT SEARA CALABRESA 200G ","7894904575138"
"1615289","SANDUICHE MEGA HIT SEARA FGO EMPANA 185G","7894904575169"
"1615297","SANDUICHE MEGA HIT SEARA HOT DOG 185G   ","7894904575145"
"1615300","SANDUICHE HOT HIT SEARA BARBECUE 145G   ","7894904083862"
"1615300","SANDUICHE HOT HIT SEARA BARBECUE 145G   ","7894904678297"
"1615319","SANDUICHE HOT HIT SEARA CHEDDAR 145G    ","7894904083848"
"1615319","SANDUICHE HOT HIT SEARA CHEDDAR 145G    ","7894904678303"
"1615327","SANDUICHE HOT HIT SEARA FRANGO 145G     ","7894904072309"
"1615335","SANDUICHE HOT HIT SEARA X-PICANHA 145G  ","7894904072293"
"1615335","SANDUICHE HOT HIT SEARA X-PICANHA 145G  ","7894904678280"
"1615343","SANDUICHE HOT HIT SEARA BACON 145G      ","7894904573851"
"1615360","SAND DUPE ESTILO AD ROXO 39/0           ","7899165331189"
"1616960","SAND HAVAIANAS SLIM INF VERDE OC T 27/28","7891109815892"
"1616978","SAND HAVAIANAS SLIM INF VERDE OC T 29/30","7891109815908"
"1616986","SAND HAVAIANAS SLIM INF VERDE OC T 31/32","7891109815915"
"1616994","SAND HAVAIANAS SLIM AD VERDE OCE T 33/34","7891109815922"
"1617001","SAND HAVAIANAS SLIM AD VERDE OCE T 35/36","7891109138700"
"1617010","SAND HAVAIANAS SLIM AD VERDE OCE T 37/38","7891109138717"
"1617028","SAND HAVAIANAS SLIM AD VERDE OCE T 39/40","7891109138724"
"1617036","SAND HAVAIANAS SLIM AD VERDE OCE T 41/42","7891109138731"
"1617044","SAND HAVAIANAS SPIRIT AD ACQUA TAM 35/36","7895265294751"
"1611844","TINT ALTA MODA 7.3 MARROM GLACE GT COND ","7898468503767"
"1611852","TINT ALTA MODA 6.1 MATE GT COND         ","7898468505914"
"1611860","TINT ALTA MODA 6.3 CANELA GT COND       ","7898468505853"
"1611879","TINT ALTA MODA 10 TRIGO GT COND         ","7898468503576"
"1611887","TINT ALTA MODA 9.0 CAMOMILLA GT COND    ","7898468503569"
"1611895","TINT ALTA MODA 7.1 MEL PRATEADO GT COND ","7898468503590"
"1611909","TINT ALTA MODA 6.5 SANDALO              ","7898468503675"
"1611917","TINT ALTA MODA 6.0 CHA 150G             ","7898468503538"
"1611917","TINT ALTA MODA 6.0 CHA 150G             ","7898468517856"
"1611925","TINT ALTA MODA 12.00 CHAMPAGNE 150G     ","7898468503798"
"1613804","SAND DUPE T MONICA K INF BRANC TAM 31/32","7899165332742"
"1613812","SAND DUPE T MONICA K INF BRANC TAM 33/34","7899165332773"
"1613820","SAND DUPE T MONICA K INF BRANC TAM 35/36","7899165332759"
"1613839","SAND DUPE T MONICA K INF PINK TAM 33/34 ","7899165332889"
"1613847","SAND DUPE T MONICA K INF PINK TAM 35/36 ","7899165332896"
"1613855","SAND DUPE SPIDER INF PRETO TAM 35/36    ","7899165274646"
"1613863","SAND DUPE GAMES INF TURQUESA 35/6       ","7899165330717"
"1613871","SAND DUPE CORES INF ROYAL 29/0          ","7899165335484"
"1613880","SAND DUPE CORES AD ROYAL 43/4           ","7899165335552"
"1615386","SAND DUPE FLORAL AD ROSA 35/6           ","7899165333190"
"1615394","SAND DUPE FLORAL AD ROSA 37/8           ","7899165333206"
"1615408","SAND DUPE FASHION AD ROXO 39/0          ","7899165334623"
"1615416","SAND DUPE FLORAL INF BRANCO 25/6        ","7899165333060"
"1615424","SAND DUPE FLORAL INF BRANCO 27/8        ","7899165333077"
"1615432","SAND DUPE RADICAL AD PRETO 39/0         ","7899165333831"
"1615440","SAND DUPE RADICAL AD PRETO 41/2         ","7899165333848"
"1615459","SAND DUPE REVOLUTION AD PRETO 35/6      ","7899165334289"
"1615467","SAND DUPE REVOLUTION AD BRANCO 33/4     ","7899165334036"
"1617052","SAND HAVAIANAS SPIRIT AD ACQUA TAM 37/38","7895265294768"
"1617079","PRESERVATIVO JONTEX LUBRIFICADO LEV4 PG3","7896222720405"
"1617087","CHICKEN PERDIGAO FUN FRANGO 250G        ","7891515973698"
"1617095","CHICKEN PERDIGAO CHILI FRANGO 250G      ","7891515974329"
"1617109","PENTE SANTA CLARA MARAVILHA REF 759     ","7897169207592"
"1617117","SAND HAVAIANAS SPIRIT AD ACQUA TAM 39/40","7895265294775"
