"COD","DESCRICAO","EAN"
"2181746","SERUM CAPILAR DOVE REPAIR BIFAS 110ML   ","7891150095540"
"2189984","CAPPUC SANTA CLARA PROT WHEY PET 260ML  ","7896045114931"
"2189984","CAPPUC SANTA CLARA PROT WHEY PET 260ML  ","17896045114938"
"1112473","DESP DOB ESQ MEDIA 1081                 ","3000011124730"
"2171198","GOMA TUBO DORI IOGURTE 32G              ","7896058516098"
"2171201","PIRULITO ALGODAO DOCE 400G              ","7897652606413"
"2175045","ODORIZ AR GRADAVEL KELLDIN AQUAMAR 400ML","7898374662411"
"2175053","ODORIZ AR GRADAVEL KELLDIN CHA BCO 400ML","7898374664286"
"2175061","ODORIZ AR GRADAVEL KELLDI FLO CAMP 400ML","7898374662428"
"2175070","ODORIZ AR GRADAVEL KELLDIN LAVANDA 400ML","7898374663296"
"2175088","ODORIZ AR GRADAVEL KELLDIN TAL BEB 400ML","7898374663302"
"2175096","INSET AERO KELLDRIN MATA ESCORPIAO 300ML","7898374664552"
"2162180","SANDUICHEIRA MICKEY MOUSE MALLORY 220V  ","7896443139550"
"2162199","SQUEEZE BANDEIRANTE DINOSS AZ ESC 500ML ","7896908226214"
"2162202","SQUEEZE BANDEIRANTE GATO TIE DYE 500ML  ","7896908231218"
"2162210","SQUEEZE BANDEIRANTE PANDA TIE DYE 500ML ","7896908232215"
"2162229","SQUEEZE BANDEIRANTE SPORT CAMUF 750ML   ","7896908215133"
"2162237","SQUEEZE BANDEIRANTE SPORT CORACAO 750ML ","7896908215195"
"2162245","SQUEEZE BANDEIRANTE STYLE AMA FLUO 750ML","7896908211296"
"2162253","SQUEEZE BANDEIRANTE STYLE AZUL FLU 750ML","7896908212255"
"2162261","SQUEEZE BANDEIRANTE STYLE ROS FLUO 750ML","7896908211272"
"2186721","SAB LIQ INF PROTEX BABY GLICERINA 200ML ","7509546673189"
"1120212","DESP LONA DE FREIO                      ","3000011202124"
"2210452","LAVA ROUP PO BRILUX LAVANDA 800G        ","7896013108504"
"2210460","LAVA ROUP PO SONHO MULTI ACAO 800G      ","7896013108542"
"2210479","LAVA ROUPAS PO SONHO COCO 1,6KG         ","7896013101284"
"2210487","LAVA ROUPAS PO SONHO LAVANDA 1,6KG      ","7896013101727"
"2210495","LAVA ROUPAS PO SONHO MULTI ACAO 1,6KG   ","7896013101260"
"2164078","OLEO LIZA FRITURA 500ML                 ","7896036099650"
"2164086","OLEO LIZA BOLOS E DOCES 500ML           ","7896036099643"
"2164450","PAO ALHO PRADELLA TRADICIONAL 400G      ","630941135006"
"2164469","VINHO CONCHA Y TORO SWEET RED TTO 750ML ","7804320747835"
"2164965","BEB LACTEA VERDE CAMPO SHAKE BAUNI 250ML","7898205924398"
"2164973","BEB LACTEA VERDE CAMPO SHAKE CAPPU 250ML","7898205925364"
"2164981","BEB LACTEA VERDE CAMPO SHAKE CARAM 250ML","7898205925340"
"1110950","DESP BOTA BRANCA ARTICO BD BRACOL 43    ","3000011109508"
"2187078","COOKIES NESTLE CHOCO BROWNIE 100G       ","7891000415306"
"2187086","CEREAL MATINAL KITKAT 25G               ","7891000423806"
"1119346","DESP TINTA HIDRACOR ESM SINT 3L BCO NEVE","3000011193460"
"1119354","DESP LIXA FERRO 225X75MM SORTELUZ       ","3000011193545"
"1119370","DESP ROLO PINTURA LA NATUAL 9CM ATLAS   ","3000011193705"
"2187515","RACAO MAGNUS SUPREM AD PP FG/CE 1KG     ","7898363319135"
"2187523","RACAO MAGNUS SUPREM ADULT FG/CER 1KG    ","7898363319142"
"2187590","DOCE BOM DA FESTA DOCE DE LEITE SCH 330G","7897259402111"
"2189747","LAVA ROUPA LIQ UAU COCO/VAN SCH 750ML   ","7891242811041"
"1118846","DESP GESSO PRONTO 1KG                   ","3000011188466"
"1127918","DESP STECK DISJ 3P CURVA C 32A SERIE SD6","3000011279188"
"2206951","LIMPADOR CIF EXTERM MILAG TIRA LIM 500ML","7891150104129"
"2206960","LIMPA CIF DERRETE GORDURA GAT 500ML     ","7891150090743"
"2206978","KIT VIDA MACIA AMACIAN+LAV ROUPA 1L     ","7896040707671"
"217450","LOMBO SUINO FRIBAL S/OSSO RESF BDJ KG   ","21745"
"2208296","VELA SILVER FEST N2 ROSA C/1            ","7591543063766"
"2209330","CATCHUP FUGINI PICANTE BICO SCH 180G    ","7897517200077"
"2210720","KIT ESSENCIAL CINTHYA 4PCS AZUL/AZUL    ","7908735605619"
"2164108","KIT TEMP PO REGINA C/4 50G GTS VIN 300ML","7896108304330"
"2164116","KIT ESPECIAL REGINA 3X500ML GTS VINAG   ","7896108304323"
"2164825","SAND IPANEMA MEU SOL AD RSA/CLA/AMAR    ","7909937437398"
"2164833","SAND IPANEMA MEU SOL AD RSA/MED/AZUL    ","7909937437695"
"2164841","SAND IPANEMA MEU SOL AD VERDE/ROSA      ","7909937437336"
"2164868","LAVA ROUPA LIQ UAU ACTIVE SCH 800ML     ","7891242810839"
"2164876","LAVA ROUPA LIQ UAU ROSA SEDUC SCH 800ML ","7891242810846"
"2164884","LIMPADOR UAU BAN SQZ 7EM1 GTS 20% 500ML ","7891242810693"
"2162768","POTE KIDS POTTE HELLO KITTY 350ML       ","789871617677"
"2162768","POTE KIDS POTTE HELLO KITTY 350ML       ","7898716176477"
"2162776","SQUEEZE PLASDURAN SPIDERMAN 250ML       ","7897659620993"
"2162784","SQUEEZE PLASDURAN STITCH 250ML          ","7897659636512"
"2162792","TABUA P/CORTE ORIGINAL 30X20CM          ","7899751110914"
"2162806","KIT SH+COND NIELY GOLD SAL FIO 275+175ML","7908615077079"
"2162814","CR PENT NIELY GOLD SALVA FIOS 250ML     ","7908615070315"
"2162822","CR TRAT NIELY GOLD SALVA FIOS 430G      ","7908615070353"
"2163403","MAIONESE CEPERA CHURRASCO 200G          ","7896025805613"
"2163411","MOLHO BOB´S BURGUER SALADA 200G         ","7896025805132"
"2189992","ALIME C/ CAST CAJ POSSIBLE MORANGO 1L   ","7898692301917"
"2189992","ALIME C/ CAST CAJ POSSIBLE MORANGO 1L   ","17898692301914"
"2198932","LAVA ROUPAS UAU CHA BRANCO 2,7L         ","7891242811225"
"2200848","VINHO CONCHA Y TORO MALBEC TTO TRI 750ML","7798039590342"
"2200856","VINHO CONCHA Y TORO MALBEC ROS TRI 750ML","7798039594333"
"2200864","VINHO CONCHA Y TORO TTO DIA DARK R 750ML","7804320746104"
"2200872","VINHO CONCHA Y TORO TTO DIAD BLACK 750ML","7804320750552"
"2201054","MORANG FRES PAI E FILHO BDJ 250G        ","798190213477"
"2201291","DESP ALMOFADA RADEX CARIMBO N2 PT       ","7897254101293"
"2201305","DESP MARC QUADRO COMPACTOR BR RECAR VM  ","7896572021627"
"2172224","QUERATINA SPRAY PANTENE PREE/BLIND 160ML","7500435240529"
"2172232","OLEO CAP PANTENE MILAGROSO QUERATIN 95ML","7500435240512"
"2172240","SH ANTIC HEAD SHOULDERS LIMP EFICA 400ML","7500435242622"
"2172259","DESINF LYSOFORM LAVANDA 500ML           ","7894650009918"
"2172267","BARRA CER NUTRY CLASSICA 25G            ","7891331850203"
"2172275","BARRA CER NUTRY COCO 25G                ","7891331850227"
"2177684","TINTA P/CAB DALEGIA SPRAY AMARELO 150ML ","7898233932105"
"2177692","TINTA P/CAB DALEGIA SPRAY ROXO 150ML    ","7898233932082"
"2177706","TINTA P/CAB DALEGIA SPRAY VERMELHO 150ML","7898233932068"
